,ac_leakage,ac_efficiency,nominal_onroad_direct_kwh_per_mile,onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,nominal_onroad_direct_co2e_grams_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_co2e_grams_per_mile,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,credits_co2e_Mg_per_vehicle,structure_mass_lbs,footprint_ft2,curbweight_lbs,rated_hp,battery_kwh,motor_kw,engine_cost,driveline_cost,emachine_cost,battery_cost,electrified_driveline_cost,structure_cost,glider_non_structure_cost,new_vehicle_mfr_cost_dollars,powertrain_cost,new_vehicle_mfr_generalized_cost_dollars,compliance_id,model_year,name,manufacturer_id,market_class_id,vehicle_id,base_year_market_share,initial_registered_count,base_year_cert_fuel_id,base_year_msrp_dollars,base_year_product,base_year_reg_class_id,base_year_vehicle_id,body_style,context_size_class,fueling_class,fueling_class_reg_class_id,tech_row,cost_curve_point,bev,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,battery_sizing_onroad_direct_kwh_per_mile,y_norm,x_norm,cost_curve_class,unibody,high_eff_alternator,start_stop,mhev,hev,hev_truck,deac_pd,deac_fc,cegr,atk2,gdi,turb12,turb11,gas_fuel,diesel_fuel,awd,fwd,trx10,trx11,trx12,trx21,trx22,ecvt,ice,fcv,phev,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,engine_cylinders,engine_displacement_L,hev_batt_kwh,hev_motor_kw,powertrain_type,structure_material
0,1.0,1.0,0.26862176982057195,0.26862176982057195,0.0,0.0,0.26862176982057195,5.0,0.0,13.8,0.0,0.0,0.20533647548957984,-5.0,0.20533647548957984,0.0,-18.8,57.02587488,-6.4241856,63.450060480000005,730.1158857142858,41.142857142857146,3675.7728195038067,213.75910088512555,86.45746336403361,159.4003824589682,0.0,715.0343000670215,1138.3965872105587,15114.923264004834,7642.881936363573,3892.7607428571428,9744.966134154318,38248.96296465745,9496.312823641154,40026.55552013815,consolidated_OEM,2020,Compact:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2015.0:5.0:BEV:steel:VW,VW,sedan_wagon.BEV,1334,0.000343788350714398,0,{'electricity':1.0},35395.0,True,car,0.0,sedan,Compact,BEV,BEV.car,0,0,1.0,0.2059938723374228,0.183142781313606,0.206471588415027,0.1830741416323712,0.218839476852799,0.29739042144614375,0.2960006446377757,0.3581623597607626,0.0,-0.0,BEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.0,1.0,0.27037686786743015,0.27037686786743015,0.0,0.0,0.27037686786743015,5.0,0.0,13.8,0.0,0.0,0.20699380299492293,-5.0,0.20699380299492293,0.0,-18.8,62.80447864320001,-6.4241856,69.2286642432,781.1850640000001,45.36000000000001,3846.256244059643,223.67331085901398,87.1552854715465,166.79341908324557,0.0,742.9844418925738,1191.195755771942,15214.398907069926,7707.509158390844,4007.666394,10691.166477011462,39554.92113413675,9641.68935605536,40498.01124410079,consolidated_OEM,2020,Compact:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2015.0:5.0:BEV:steel:VW,VW,sedan_wagon.BEV,1334,0.000343788350714398,0,{'electricity':1.0},35395.0,True,car,0.0,sedan,Compact,BEV,BEV.car,2,1,1.0,0.2078765263335716,0.18562740635345926,0.20835098077779748,0.18555878695918038,0.21984139589846877,0.30238749465184517,0.2972887185796756,0.36050249048990685,0.5267766187821211,-1.0,BEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.0,1.0,0.0,0.0,219.81838837913182,219.81838837913182,0.0,5.0,0.0,13.8,219.81838837913182,173.31501963268877,0.0,168.31501963268877,0.0,0.0,154.51501963268876,32.413824,30.17122079355734,2.2426032064426593,700.1294666666668,38.666666666666664,2467.266670808189,94.68593371492565,0.0,0.0,4056.991148009815,2746.957495003702,0.0,0.0,0.0,3825.2913,8875.466746654316,19504.70668966783,6803.948643013517,21982.876558948872,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1335,0.00010031288331363919,0,{'gasoline':1.0},24917.44837,True,car,1.0,sedan,Compact,ICE,ICE.car,180,0,,,,,,,,,,0.0,-0.19857771715487013,PS_DHE_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,215.9761743542748,185.03311799932533,188.19636923356452,150.0920265910629,372.7755131954473,217.20392836651533,1.8881016177494245,0.8328452214423268,0.0,0.0,,
3,1.0,1.0,0.0,0.0,214.07189135090454,214.07189135090454,0.0,5.0,0.0,13.8,214.07189135090454,164.7454113474351,0.0,159.7454113474351,0.0,0.0,145.94541134743508,32.413824,28.497884801345563,3.915939198654435,700.1294666666668,38.666666666666664,2467.266670808189,94.68593371492565,0.0,0.0,4056.991148009815,3024.0153803092117,0.0,0.0,0.0,3825.2913,8875.466746654316,19781.764574973342,7081.006528319027,22205.25832262974,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1335,0.00010031288331363919,0,{'gasoline':1.0},24917.44837,True,car,1.0,sedan,Compact,ICE,ICE.car,216,1,,,,,,,,,,0.03661174082679062,-0.30375402618872144,PS_DHE_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,205.73454338515523,172.6411212715672,179.18252411622777,144.51509297755322,378.2520444735524,212.57678563998775,1.8881016177494245,0.8328452214423268,0.0,0.0,,
4,1.0,1.0,0.0,0.0,182.3280460418125,182.3280460418125,0.0,5.0,0.0,13.8,182.3280460418125,145.37845581109752,0.0,140.37845581109752,0.0,0.0,126.57845581109753,32.413824,24.71621559549815,7.69760840450185,455.0841533333334,38.666666666666664,2216.458086768967,85.06068921077438,0.0,0.0,4245.718705696681,3371.1159894279126,0.0,0.0,0.0,4570.929182,8875.466746654316,21063.23062377891,7616.834695124594,23184.691613317038,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1335,0.00010031288331363919,0,{'gasoline':1.0},24917.44837,True,car,1.0,sedan,Compact,ICE,ICE.car,411,2,,,,,,,,,,0.1978603846105219,-0.5414480762236346,PS_DHE_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,178.57981782522535,145.90027651635668,155.42958329870004,133.26216883064694,279.5334909243298,184.51829190344986,1.8059570962611997,0.7914404203299116,0.0,0.0,,
5,1.0,1.0,0.0,0.0,162.29010012829863,162.29010012829863,0.0,7.5,0.0,13.8,162.29010012829863,115.33869884172539,0.0,107.83869884172539,0.0,0.0,94.03869884172539,32.413824,18.36237249063067,14.051451509369329,455.0841533333334,38.666666666666664,2265.7990366917043,86.95423966038405,0.5872940332977246,83.08082261567837,4090.119889822618,2621.9376129424645,864.6870183155822,1279.017322333153,1438.2672332151296,4570.929182,8875.466746654316,23740.425005283265,9015.011754295796,25671.231207653887,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1335,0.00010031288331363919,0,{'gasoline':1.0},24917.44837,True,car,1.0,sedan,Compact,ICE,ICE.car,633,3,,,,,,,,,,0.607230926855422,-0.9408142340428057,PS_DHE_TRXCV,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,132.0426064702691,98.46361345300404,114.27211198507433,122.14887418768727,203.1688144408285,179.7954510734194,2.2540546988247128,1.2365555324628659,0.5872940332977246,83.08082261567837,,
6,1.0,1.0,0.0,0.0,163.52359913652734,163.52359913652734,0.0,7.5,0.0,13.8,163.52359913652734,117.36263119092096,0.0,109.86263119092096,0.0,0.0,96.06263119092097,33.750659923200004,18.757573616863993,14.99308630633601,486.2812740500001,42.63,2402.3852646321607,92.1959894388567,0.6231233889599473,88.1493881002778,4418.590056171978,2625.2770413337585,918.2455921282489,1294.1025181672496,1456.86934278827,4730.034497655,9816.084646654317,25259.203694898824,9418.982032422256,26409.079587807264,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1335,0.00010031288331363919,0,{'gasoline':1.0},24917.44837,True,car,1.0,sedan,Compact,ICE,ICE.car,635,4,,,,,,,,,,0.7287063267106435,-1.0,PS_DHE_TRXCV,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134.25717577202167,101.06759135233939,116.17661575573912,123.79739413343701,209.09593761672926,180.16631356689797,2.515088233851455,1.3122792304317594,0.6231233889599473,88.1493881002778,,
7,1.0,1.0,0.0,0.0,268.4610537625661,268.4610537625661,0.0,5.0,0.0,13.8,268.4610537625661,218.57337280276488,0.0,213.57337280276488,0.0,0.0,199.77337280276487,33.18279222857143,39.00854786695908,-5.825755638387648,739.3424761904762,41.904761904761905,3192.0778507062328,163.9189408642494,0.0,0.0,6611.818356518924,2746.957495003702,0.0,0.0,0.0,3913.520571428571,17406.751135736446,30679.047558687642,9358.775851522627,33652.41812524597,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,180,0,,,,,,,,,,0.0,-0.2287139385456743,PS_DHE_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,269.27646205785067,248.19747162563527,234.54501723061966,181.61084003037843,452.9597163123575,259.85567255915333,3.2427323044999588,1.4078726905591106,0.0,0.0,,
8,1.0,1.0,0.0,0.0,247.28175612353172,247.28175612353172,0.0,5.0,0.0,13.8,247.28175612353172,198.74700104899836,0.0,193.74700104899836,0.0,0.0,179.94700104899835,33.18279222857143,35.13717121283162,-1.9543789842601882,739.3424761904762,41.904761904761905,3192.0778507062328,163.9189408642494,0.0,0.0,7030.430203020988,3024.0153803092117,0.0,0.0,0.0,3913.520571428571,17406.751135736446,31374.717290495217,10054.4455833302,34146.57346525133,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,336,1,,,,,,,,,,0.06291337445633063,-0.4062844545579886,PS_DHE_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,248.42231309901607,219.34493441933967,213.4373200105018,168.1895198544956,411.3603163631176,242.07167383188934,4.110915659928528,2.0306131949439163,0.0,0.0,,
9,1.0,1.0,0.0,0.0,245.0556120314739,245.0556120314739,0.0,5.0,0.0,13.8,245.0556120314739,194.31069482402816,0.0,189.31069482402816,0.0,0.0,175.51069482402815,36.546000768,34.27092031411903,2.2750804538809675,791.35738,46.2,3358.466202125539,172.46328207784697,0.0,0.0,7240.69438821389,3393.2894713882833,0.0,0.0,0.0,4030.554105,18398.30685002216,33062.84481462433,10633.983859602173,34954.472305671436,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,350,2,,,,,,,,,,0.1657709946322742,-0.6002793462932507,PS_DHE_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,246.48750802172762,210.24849233481595,211.57781429922102,165.20453208025341,413.58700417871336,240.81595257714054,4.242174973449649,2.127672198466385,0.0,0.0,,
10,1.0,1.0,0.0,0.0,234.90618173841725,234.90618173841725,0.0,7.5,0.0,13.8,234.90618173841725,181.54536378249438,0.0,174.04536378249438,0.0,0.0,160.24536378249437,36.546000768,31.290150713624982,5.255850054375017,514.382297,46.2,3072.695061897428,157.78841986375747,0.0,0.0,6878.051193629152,3900.471657479683,0.0,0.0,0.0,4873.3497147,18398.30685002216,34050.17941583099,10778.522851108835,35845.23825254866,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,359,3,,,,,,,,,,0.279178838344389,-0.7369999093800896,PS_DHE_TRXCV,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,228.12897197742805,186.36324020142473,193.97617653822363,162.52010670556427,387.48948244133817,236.47270496341355,4.01531841658311,1.9613808319605146,0.0,0.0,,
11,1.0,1.0,0.0,0.0,202.98926069821078,202.98926069821078,0.0,7.5,0.0,13.8,202.98926069821078,154.9955696534131,0.0,147.4955696534131,0.0,0.0,133.6955696534131,36.546000768,26.105931712804054,10.440069055195945,514.382297,46.2,3123.187283207994,160.38128627435586,1.0942827763272631,154.80145727503805,7164.991278258647,2642.900097198391,1622.54541374641,1446.7406138357087,1701.488673017443,4873.3497147,18398.30685002216,37850.32264077876,13131.92546222089,39341.70195793754,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,635,4,,,,,,,,,,0.7243310254435185,-0.9747872716908994,PS_DHE_TRXCV,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175.5154998848475,140.2040005882316,153.4235959063307,159.6896988351815,253.33998487322245,219.36870687992567,4.463203715431689,2.304634839396303,1.0942827763272631,154.80145727503805,,
12,1.0,1.0,0.0,0.0,192.02390055861673,192.02390055861673,0.0,7.5,0.0,13.8,192.02390055861673,153.5411551599328,0.0,146.0411551599328,0.0,0.0,132.2411551599328,36.546000768,25.821936921149117,10.724063846850882,514.382297,46.2,3123.187283207994,160.38128627435586,1.0797805599620711,152.74990652302074,7749.875658807457,2642.900097198391,1600.8670645732154,1442.923975540693,1693.9592898024407,4873.3497147,18398.30685002216,38402.182650644354,13687.602110381502,39789.229996220194,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,647,5,,,,,,,,,,0.7813080461752548,-0.987813413604839,PS_DHE_TRXCV,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,171.21979483839624,139.8034338337297,149.87387732175122,158.99147710918345,219.79937166397497,206.84157019786147,3.7228030197028876,1.7351582899335594,1.0797805599620711,152.74990652302074,,
13,1.0,1.0,0.0,0.0,198.6524055846915,198.6524055846915,0.0,7.5,0.0,13.8,198.6524055846915,152.1804799887062,0.0,144.6804799887062,0.0,0.0,130.88047998870618,36.546000768,25.556246044514722,10.989754723485277,514.382297,46.2,3123.187283207994,160.38128627435586,1.0703621361855946,151.41756519954248,9289.888399657646,2642.900097198391,1586.7884655427806,1440.4231940860373,1689.0694724836212,4873.3497147,18398.30685002216,39920.72619369064,15208.64643488244,41370.84169108402,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,641,6,,,,,,,,,,0.9826708985981389,-1.0,PS_DHE_TRXCV,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172.73927528803588,138.42859563510441,150.71852944794395,156.16959870939252,249.13455831692556,214.17438071468737,4.3885725902133625,2.2117703635046815,1.0703621361855946,151.41756519954248,,
14,1.0,1.0,0.0,0.0,330.35176477134337,330.35176477134337,0.0,5.0,0.0,13.8,330.35176477134337,319.78415875990714,0.0,314.78415875990714,0.0,0.0,300.98415875990713,38.688175939819885,58.77137077609451,-20.08319483627462,824.4879558174289,48.93582571428572,4064.8603711463034,376.30967510791766,0.0,0.0,11600.927390333813,2791.3044589244437,0.0,0.0,0.0,4105.097900589215,29101.42258351557,47598.75233336304,14392.231849258256,51231.304292831155,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_MIL_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1337,0.00019449553486922266,0,{'gasoline':1.0},51579.13853,True,car,3.0,sedan,Compact,ICE,ICE.car,240,0,,,,,,,,,,0.0,-0.28713685411812706,PS_MIL_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,380.65876344831776,420.8317825242791,331.21109305142727,236.55319892675857,511.3687269326326,290.95737704175906,7.012856818391954,4.607706798871022,0.0,0.0,,
15,1.0,1.0,0.0,0.0,306.6408080972443,306.6408080972443,0.0,5.0,0.0,13.8,306.6408080972443,280.6733478112495,0.0,275.6733478112495,0.0,0.0,261.8733478112495,38.688175939819885,51.13443738701583,-12.446261447195944,824.4879558174289,48.93582571428572,4064.8603711463034,376.30967510791766,0.0,0.0,11846.384135073855,2791.3044589244437,0.0,0.0,0.0,4105.097900589215,29101.42258351557,47844.209078103086,14637.688593998299,51251.158701995,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_MIL_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1337,0.00019449553486922266,0,{'gasoline':1.0},51579.13853,True,car,3.0,sedan,Compact,ICE,ICE.car,300,1,,,,,,,,,,0.001494562657110908,-0.5180645293607276,PS_MIL_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,354.0097323679518,356.46038541000337,295.75954435632354,209.04906295345958,498.03925790804817,276.34954187876997,7.012856818391954,4.607706798871022,0.0,0.0,,
16,1.0,1.0,0.0,0.0,291.0418885908879,291.0418885908879,0.0,5.0,0.0,13.8,291.0418885908879,252.59929211255297,0.0,247.59929211255297,0.0,0.0,233.79929211255296,38.688175939819885,45.652584975065544,-6.964409035245659,824.4879558174289,48.93582571428572,4064.8603711463034,376.30967510791766,0.0,0.0,11846.384135073855,3415.462953348654,0.0,0.0,0.0,4105.097900589215,29101.42258351557,48468.36757252729,15261.84708842251,51726.89835691522,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_MIL_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1337,0.00019449553486922266,0,{'gasoline':1.0},51579.13853,True,car,3.0,sedan,Compact,ICE,ICE.car,348,2,,,,,,,,,,0.03730639250724291,-0.6838262780915807,PS_MIL_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,317.98412790399726,303.08127962594534,268.43416144973276,198.75841890815045,483.7974017815641,271.51984665711717,7.012856818391954,4.607706798871022,0.0,0.0,,
17,1.0,1.0,0.0,0.0,281.91694338063326,281.91694338063326,0.0,7.5,0.0,13.8,281.91694338063326,237.70218764747455,0.0,230.20218764747455,0.0,0.0,216.40218764747453,42.61568630965144,42.25555676879647,0.3601295408549703,575.3996763376648,53.95174785000001,3938.128585898105,364.5773171476989,0.0,0.0,11649.471769636746,3965.977806513036,0.0,0.0,0.0,5184.538349322091,30291.851383984642,51091.83930945651,15615.449576149782,53260.36466745919,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_MIL_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1337,0.00019449553486922266,0,{'gasoline':1.0},51579.13853,True,car,3.0,sedan,Compact,ICE,ICE.car,359,3,,,,,,,,,,0.1527397687796496,-0.9053076737552558,PS_MIL_TRXCV,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,297.4765707670135,272.4960318677632,247.40287663888495,197.2745361096449,473.08116497696756,269.2860404005756,6.921842199561039,4.474400517385935,0.0,0.0,,
18,1.0,1.0,0.0,0.0,265.90464341046334,265.90464341046334,0.0,7.5,0.0,13.8,265.90464341046334,221.6647262814598,0.0,214.1647262814598,0.0,0.0,200.36472628145978,42.61568630965144,39.12401791262297,3.4916683970284694,575.3996763376648,53.95174785000001,3992.1598665330384,369.5793324212673,0.384,15.0,11733.49372336255,3967.2988298350133,145.28982903826306,1175.8193481893388,1217.459151571598,5184.538349322091,30291.851383984642,53715.75061530349,17063.541533807424,55731.92394800121,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_MIL_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1337,0.00019449553486922266,0,{'gasoline':1.0},51579.13853,True,car,3.0,sedan,Compact,ICE,ICE.car,599,4,,,,,,,,,,0.3387891331828109,-1.0,PS_MIL_TRXCV,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,269.13245480249145,251.13197426882803,220.55752082220718,191.3562157990348,415.1163625739985,260.37725382469864,6.960679792482181,4.531212403378854,0.384,15.0,,
19,1.0,1.0,0.0,0.0,364.3797953365695,364.3797953365695,0.0,5.0,0.0,13.8,364.3797953365695,330.00546555515393,0.0,325.00546555515393,0.0,0.0,311.2054655551539,39.793613376501334,60.76722402616157,-20.973610649660237,841.5844936212371,50.347607628571424,4475.868283529124,439.79134971880984,0.0,0.0,12940.911444929616,2813.4779408848144,0.0,0.0,0.0,4143.5651106477835,79098.09612044341,98996.05061690562,15754.38938581443,102966.4864618162,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:4.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1338,5.1642558446651286e-05,0,{'gasoline':1.0},99000.0,True,car,4.0,sedan,Compact,ICE,ICE.car,300,0,,,,,,,,,,0.0,-0.533139267020212,PS_DHE_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,413.69937989465427,410.0500850932667,345.1047082412656,253.05752768999272,558.7664790165102,335.4534804396497,7.535337992690442,5.349491264036171,0.0,0.0,,
20,1.0,1.0,0.0,0.0,345.09809563689373,345.09809563689373,0.0,5.0,0.0,13.8,345.09809563689373,296.5388829730049,0.0,291.5388829730049,0.0,0.0,277.7388829730049,39.793613376501334,54.23240524484082,-14.438791868339486,841.5844936212371,50.347607628571424,4475.868283529124,439.79134971880984,0.0,0.0,12940.911444929616,3437.636435309025,0.0,0.0,0.0,4143.5651106477835,79098.09612044341,99620.20911132984,16378.54788023864,103407.18561523131,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:4.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1338,5.1642558446651286e-05,0,{'gasoline':1.0},99000.0,True,car,4.0,sedan,Compact,ICE,ICE.car,348,1,,,,,,,,,,0.030022488567874095,-0.7086370504321942,PS_DHE_TRXCV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,369.1576995801428,348.48650439756653,311.7716874826759,240.13975270830093,543.7319540943511,328.28298416967493,7.535337992690442,5.349491264036171,0.0,0.0,,
