,bev,ac_leakage,ac_efficiency,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,battery_sizing_onroad_direct_kwh_per_mile,nominal_onroad_direct_kwh_per_mile,onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,nominal_onroad_direct_co2e_grams_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_co2e_grams_per_mile,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,credits_co2e_Mg_per_vehicle,structure_mass_lbs,footprint_ft2,curbweight_lbs,rated_hp,battery_kwh,motor_kw,engine_cost,driveline_cost,emachine_cost,battery_cost,electrified_driveline_cost,structure_cost,glider_non_structure_cost,new_vehicle_mfr_cost_dollars,powertrain_cost,new_vehicle_mfr_generalized_cost_dollars,y_norm,x_norm,compliance_id,model_year,name,manufacturer_id,market_class_id,vehicle_id,base_year_market_share,initial_registered_count,base_year_cert_fuel_id,base_year_msrp_dollars,base_year_product,base_year_reg_class_id,base_year_vehicle_id,body_style,context_size_class,cost_curve_class,fueling_class,fueling_class_reg_class_id,unibody,high_eff_alternator,start_stop,mhev,hev,hev_truck,deac_pd,deac_fc,cegr,atk2,gdi,turb12,turb11,gas_fuel,diesel_fuel,awd,fwd,trx10,trx11,trx12,trx21,trx22,ecvt,ice,fcv,phev,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,engine_cylinders,engine_displacement_L,hev_batt_kwh,hev_motor_kw,powertrain_type,structure_material
410,,1.0,1.0,,,,,,,,,0.0,0.0,321.52739343853045,321.52739343853045,0.0,7.5,0.0,13.8,321.52739343853045,244.80998244032384,0.0,237.30998244032384,0.0,0.0,223.50998244032382,43.984582847999995,43.643453211227396,0.34112963677259955,589.1609295000002,55.7,4618.834418414306,582.5923169998947,0.384,15.0,15084.189837542699,4004.384186876692,145.28170985083153,584.4126899101873,1231.9177585361253,5254.72074045,218261.0570621303,244565.96398529684,20465.773492806347,250684.4291243014,0.2213628854158381,-1.0,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX12_SS1:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1434,2.167253651837884e-06,0,{'gasoline':1.0},242516.6667,True,car,100.0,sedan,Large,TDS_TRX12_SS1,ICE,ICE.car,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,307.6100037025947,283.24237932203016,244.75671574743805,204.58771770612512,509.2471515397675,322.3707539560005,8.128034301252004,7.083949780445583,0.384,15.0,,
411,,1.0,1.0,,,,,,,,,0.0,0.0,288.42207398644473,288.42207398644473,0.0,5.0,0.0,13.8,288.42207398644473,214.06769794957268,0.0,209.06769794957268,0.0,0.0,195.26769794957266,36.74650197234553,38.12875177242535,-1.3822498000798262,794.4583030428211,46.45606512380952,3102.714606635065,189.51759856102174,0.0,0.0,7572.906541046659,2746.8147416301226,0.0,0.0,0.0,4037.531181846347,11901.805716834386,26259.058181357515,10319.721282676783,32212.11045420553,0.0,-0.2707996429153251,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS0:steel:Honda,Honda,sedan_wagon.ICE,1435,0.00625859509577744,0,{'gasoline':1.0},26988.592156164355,True,car,101.0,sedan,Large,TDS_TRX22_SS0,ICE,ICE.car,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,260.86290364855614,232.59960790211147,227.0801948766167,186.11122484373152,440.6007402347053,295.540167264391,3.8244993029384626,1.6143974386964761,0.0,0.0,,
412,,1.0,1.0,,,,,,,,,0.0,0.0,261.8681962373968,261.8681962373968,0.0,5.0,0.0,13.8,261.8681962373968,194.06113654003292,0.0,189.06113654003292,0.0,0.0,175.2611365400329,36.74650197234553,34.22219056535298,2.5243114069925454,794.4583030428211,46.45606512380952,3102.714606635065,189.51759856102174,0.0,0.0,7995.683498153014,3023.865911866316,0.0,0.0,0.0,4037.531181846347,11901.805716834386,26958.886308700065,11019.54941001933,32406.634900964484,0.028013755274005098,-0.4443851406091355,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS0:steel:Honda,Honda,sedan_wagon.ICE,1435,0.00625859509577744,0,{'gasoline':1.0},26988.592156164355,True,car,101.0,sedan,Large,TDS_TRX22_SS0,ICE,ICE.car,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,242.20156830477757,204.14892701584134,206.9316402622256,171.1574932990228,423.3397825147541,267.1816110654103,4.900218290259015,2.350399936666557,0.0,0.0,,
413,,1.0,1.0,,,,,,,,,0.0,0.0,252.2274643032756,252.2274643032756,0.0,5.0,0.0,13.8,252.2274643032756,185.38726474374465,0.0,180.38726474374465,0.0,0.0,166.58726474374464,36.74650197234553,32.52849566292255,4.218006309422975,794.4583030428211,46.45606512380952,3102.714606635065,189.51759856102174,0.0,0.0,7995.683498153014,3370.9581082858167,0.0,0.0,0.0,4037.531181846347,11901.805716834386,27305.978505119565,11366.64160643883,32570.27000023719,0.0515790896144411,-0.5196433682410491,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS0:steel:Honda,Honda,sedan_wagon.ICE,1435,0.00625859509577744,0,{'gasoline':1.0},26988.592156164355,True,car,101.0,sedan,Large,TDS_TRX22_SS0,ICE,ICE.car,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,234.42234541384965,187.404936678702,200.88115485321737,166.48519384791217,373.77777535361287,262.04566716917947,4.900218290259015,2.350399936666557,0.0,0.0,,
414,,1.0,1.0,,,,,,,,,0.0,0.0,244.90369847814293,244.90369847814293,0.0,7.5,0.0,13.8,244.90369847814293,174.98033489676715,0.0,167.48033489676715,0.0,0.0,153.68033489676714,40.47499076051095,30.00823691328234,10.46675384722861,553.8796764180618,51.21781179900001,2975.2339067251914,181.73092167551883,0.0,0.0,7837.852810375585,3897.7002763028777,0.0,0.0,0.0,5074.786349732115,12941.05692869471,29751.396365105287,11735.553086678463,33923.97184352174,0.24652770807129948,-0.7973023869578826,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS0:steel:Honda,Honda,sedan_wagon.ICE,1435,0.00625859509577744,0,{'gasoline':1.0},26988.592156164355,True,car,101.0,sedan,Large,TDS_TRX22_SS0,ICE,ICE.car,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,218.83828962255353,167.7267408493587,184.6869128935625,165.20274291217535,359.98266689873685,259.55237176939613,4.818492545574089,2.260393399795378,0.0,0.0,,
415,,1.0,1.0,,,,,,,,,0.0,0.0,217.91513980790978,217.91513980790978,0.0,7.5,0.0,13.8,217.91513980790978,153.64192578569677,0.0,146.14192578569677,0.0,0.0,132.34192578569676,40.47499076051095,25.84161379661829,14.633376963892658,553.8796764180618,51.21781179900001,3008.2788512418583,183.7493472554895,0.8962889999999981,147.71637900043808,8095.695132398655,2639.6839069619436,1547.5922418241705,1181.9317002787307,1675.3921421652008,5074.786349732115,12941.05692869471,33156.13840205553,13958.36342334997,36815.13849390894,0.6628889230741323,-0.9824435658799681,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS0:steel:Honda,Honda,sedan_wagon.ICE,1435,0.00625859509577744,0,{'gasoline':1.0},26988.592156164355,True,car,101.0,sedan,Large,TDS_TRX22_SS0,ICE,ICE.car,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,152.18596270246297,140.025994984328,142.9211265623683,166.23100424936496,233.2545326094781,246.59341756417183,5.199271252367986,2.6488180650125166,0.8962889999999981,147.71637900043808,,
416,,1.0,1.0,,,,,,,,,0.0,0.0,217.62490023729828,217.62490023729828,0.0,7.5,0.0,13.8,217.62490023729828,151.61846252395284,0.0,144.11846252395284,0.0,0.0,130.31846252395283,40.47499076051095,25.446504266277127,15.028486494233821,553.8796764180618,51.21781179900001,3008.2788512418583,183.7493472554895,0.8962889999999978,145.73883767465801,10400.249561065884,2639.6839069619436,1526.6971040164644,1181.9317002787304,1668.1347860525389,5074.786349732115,12941.05692869471,35432.54033680238,16234.76535809683,39086.017351210496,0.9899215692288227,-1.0,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS0:steel:Honda,Honda,sedan_wagon.ICE,1435,0.00625859509577744,0,{'gasoline':1.0},26988.592156164355,True,car,101.0,sedan,Large,TDS_TRX22_SS0,ICE,ICE.car,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,151.90608316654078,138.4420102465461,141.7676325814499,163.19547838615907,233.87950394114208,246.58598980436204,5.046246482785232,2.550114258227657,0.8962889999999978,145.73883767465801,,
417,,1.0,1.0,,,,,,,,,0.0,0.0,314.1865542523723,314.1865542523723,0.0,5.0,0.0,13.8,314.1865542523723,238.55415284850568,0.0,233.55415284850568,0.0,0.0,219.75415284850567,36.463971291428564,42.91007490181061,-6.446103610382046,790.0887238095238,46.09523809523809,3565.7972669394626,261.4592797646446,0.0,0.0,9665.485320750333,2768.986984476529,0.0,0.0,0.0,4027.6996285714285,22729.65655253322,39191.828486331506,12434.472305226862,45631.55442924669,0.0,-0.43684526740407414,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS1:steel:VW,VW,sedan_wagon.ICE,1436,8.545171541532227e-05,0,{'gasoline':1.0},38930.0,True,car,102.0,sedan,Large,TDS_TRX22_SS1,ICE,ICE.car,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,296.4045212155672,264.1850093680636,251.05610102957263,203.47427066835894,460.3564750712631,320.0090740259488,5.926507723695814,3.2203878578692335,0.0,0.0,,
418,,1.0,1.0,,,,,,,,,0.0,0.0,296.99071641822366,296.99071641822366,0.0,5.0,0.0,13.8,296.99071641822366,216.29980836144563,0.0,211.29980836144563,0.0,0.0,197.49980836144562,36.463971291428564,38.56460257988932,-2.100631288460754,790.0887238095238,46.09523809523809,3565.7972669394626,261.4592797646446,0.0,0.0,9665.485320750333,3393.130351132223,0.0,0.0,0.0,4027.6996285714285,22729.65655253322,39815.971852987204,13058.615671882555,45928.47176020124,0.036296776609976183,-0.602814763598093,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS1:steel:VW,VW,sedan_wagon.ICE,1436,8.545171541532227e-05,0,{'gasoline':1.0},38930.0,True,car,102.0,sedan,Large,TDS_TRX22_SS1,ICE,ICE.car,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,272.9512257519193,221.70482472063892,232.24049260578752,193.17378575340015,429.7368436958041,309.9952371764159,5.926507723695814,3.2203878578692335,0.0,0.0,,
419,,1.0,1.0,,,,,,,,,0.0,0.0,289.00518146434945,289.00518146434945,0.0,7.5,0.0,13.8,289.00518146434945,203.92366480075475,0.0,196.42366480075475,0.0,0.0,182.62366480075474,40.1635006848,35.65982728365457,4.503673401145427,550.7483267000001,50.82,3438.4596972155578,252.1223526275703,0.0,0.0,9497.299459992091,3931.193076984001,0.0,0.0,0.0,5058.81646617,23771.041323961792,42258.35032710788,13428.492536976093,47273.938119211074,0.20077384405570664,-0.8550573372111504,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS1:steel:VW,VW,sedan_wagon.ICE,1436,8.545171541532227e-05,0,{'gasoline':1.0},38930.0,True,car,102.0,sedan,Large,TDS_TRX22_SS1,ICE,ICE.car,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,254.31421240071177,197.89257372251825,213.1356013873359,191.8833465786607,416.9467124198515,307.8644380153069,5.847619372183586,3.112880045874613,0.0,0.0,,
420,,1.0,1.0,,,,,,,,,0.0,0.0,276.81953874740043,276.81953874740043,0.0,7.5,0.0,13.8,276.81953874740043,190.7975684785494,0.0,183.2975684785494,0.0,0.0,169.4975684785494,40.1635006848,33.096773211395465,7.0667274734045336,550.7483267000001,50.82,3472.344336431818,254.60691714465864,0.384,15.0,9370.255967782143,3932.0211677894586,145.28170985083153,584.4126899101873,1202.8644748063516,5058.81646617,23771.041323961792,44064.69380027076,14650.423320228783,48848.39643520998,0.39324412389356184,-0.9529497552447308,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS1:steel:VW,VW,sedan_wagon.ICE,1436,8.545171541532227e-05,0,{'gasoline':1.0},38930.0,True,car,102.0,sedan,Large,TDS_TRX22_SS1,ICE,ICE.car,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,239.63156394304704,178.21935203949354,193.67196674181986,185.42467634930853,391.2860304851254,299.46285479591245,5.599003501593052,3.1623867718849925,0.384,15.0,,
421,,1.0,1.0,,,,,,,,,0.0,0.0,259.0531255758389,259.0531255758389,0.0,7.5,0.0,13.8,259.0531255758389,184.48874439342822,0.0,176.98874439342822,0.0,0.0,163.1887443934282,40.1635006848,31.864886985238368,8.298613699561631,550.7483267000001,50.82,3472.344336431818,254.60691714465864,0.8962889999999989,181.97389677630534,12822.05813020066,2673.1972285480015,1909.5647303608262,1181.9317002787311,1815.6400535652501,5058.81646617,23771.041323961792,49232.24963308526,19220.46014267474,53677.86854062309,0.9836248523971565,-1.0,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2013.0:5.0:TDS_TRX22_SS1:steel:VW,VW,sedan_wagon.ICE,1436,8.545171541532227e-05,0,{'gasoline':1.0},38930.0,True,car,102.0,sedan,Large,TDS_TRX22_SS1,ICE,ICE.car,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,181.94414354221428,173.98639038670794,170.0686944723272,196.62463116851467,268.03030513598526,292.2989164124092,6.430116554185363,3.488554795113421,0.8962889999999989,181.97389677630534,,
422,,1.0,1.0,,,,,,,,,0.0,0.0,360.26099587248234,360.26099587248234,0.0,5.0,0.0,13.8,360.26099587248234,280.490163956217,0.0,275.490163956217,0.0,0.0,261.69016395621696,40.32286078127321,51.09866817474675,-10.775807393473542,849.7697585335718,51.02352278165565,4189.316378422604,360.5696796469646,0.0,0.0,11580.776551015142,2791.1592273229353,0.0,0.0,0.0,4161.981956700536,15747.996586861012,34281.914321899625,14371.935778338076,41647.69091002098,0.0,-0.5128189433529358,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:GDI_DEAC_D_TRX22_SS0:steel:FCA,FCA,sedan_wagon.ICE,1437,0.0010330988550646643,0,{'gasoline':1.0},35797.931264636776,True,car,103.0,sedan,Large,GDI_DEAC_D_TRX22_SS0,ICE,ICE.car,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,350.8915780855194,320.7650078023538,294.6450463595624,232.4046996219406,530.4716454059765,361.31020398196813,6.947599043627783,4.399537621872907,0.0,0.0,,
423,,1.0,1.0,,,,,,,,,0.0,0.0,344.3775641148881,344.3775641148881,0.0,5.0,0.0,13.8,344.3775641148881,253.60390387327166,0.0,248.60390387327166,0.0,0.0,234.80390387327165,40.32286078127321,45.84874948591051,-5.525888704637303,849.7697585335718,51.02352278165565,4189.316378422604,360.5696796469646,0.0,0.0,11580.776551015142,3415.3025939786294,0.0,0.0,0.0,4161.981956700536,15747.996586861012,34906.05768855532,14996.079144993771,41969.58250752788,0.031680761532815294,-0.6809900299059685,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:GDI_DEAC_D_TRX22_SS0:steel:FCA,FCA,sedan_wagon.ICE,1437,0.0010330988550646643,0,{'gasoline':1.0},35797.931264636776,True,car,103.0,sedan,Large,GDI_DEAC_D_TRX22_SS0,ICE,ICE.car,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,320.4754000292812,268.8704159500059,271.07889247130186,221.13039727928785,501.55387813000476,356.1754993447718,6.947599043627783,4.399537621872907,0.0,0.0,,
424,,1.0,1.0,,,,,,,,,0.0,0.0,335.25969893031953,335.25969893031953,0.0,7.5,0.0,13.8,335.25969893031953,238.72382656734231,0.0,231.22382656734231,0.0,0.0,217.4238265673423,44.129664,42.455046070845526,1.674617929154472,593.517248209121,56.25343386677536,4058.5144416275257,349.3117062243026,0.0,0.0,11394.734883967889,3968.5185469151406,0.0,0.0,0.0,5276.9379658665175,16938.97113598507,37579.16253273461,15363.253430883029,43423.197864657755,0.17474644527960295,-0.9116444640235964,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:GDI_DEAC_D_TRX22_SS0:steel:FCA,FCA,sedan_wagon.ICE,1437,0.0010330988550646643,0,{'gasoline':1.0},35797.931264636776,True,car,103.0,sedan,Large,GDI_DEAC_D_TRX22_SS0,ICE,ICE.car,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,298.41191444896265,239.47401601152842,248.67850190958399,219.78560405043132,488.7883329773623,354.16916456544845,6.867354093237179,4.27033379808309,0.0,0.0,,
425,,1.0,1.0,,,,,,,,,0.0,0.0,320.9723239995482,320.9723239995482,0.0,7.5,0.0,13.8,320.9723239995482,224.59803378856705,0.0,217.09803378856705,0.0,0.0,203.29803378856704,44.129664,39.69678726969075,4.432876730309246,593.517248209121,56.25343386677536,4093.8627961565917,352.35409875742323,0.384,15.0,11296.531587097792,3969.3824087726266,145.28170985083153,584.4126899101873,1217.3911166712387,5276.9379658665175,16938.97113598507,39428.908614154265,16628.586822392488,45001.06413979731,0.33004097791274145,-1.0,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:GDI_DEAC_D_TRX22_SS0:steel:FCA,FCA,sedan_wagon.ICE,1437,0.0010330988550646643,0,{'gasoline':1.0},35797.931264636776,True,car,103.0,sedan,Large,GDI_DEAC_D_TRX22_SS0,ICE,ICE.car,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,281.822986950065,219.03485523727062,226.89805305229044,212.85119837338982,456.32068305954573,343.8158674036371,6.639353577757497,4.31738683068344,0.384,15.0,,
426,,1.0,1.0,,,,,,,,,0.0,0.0,359.8426536059591,359.8426536059591,0.0,5.0,0.0,13.8,359.8426536059591,270.8149110699757,0.0,265.8149110699757,0.0,0.0,252.0149110699757,39.446861348571424,49.20943959516774,-9.762578246596313,836.2216761904764,49.904761904761905,4127.0925753865495,298.0026599178261,0.0,0.0,10310.465235785361,2791.1592273229353,0.0,0.0,0.0,4131.498771428573,31435.231339781407,48668.35457431828,13101.624463108295,56014.98276206746,0.0,-0.45060622233408953,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:GDI_TRX12_SS0:steel:Ford,Ford,sedan_wagon.ICE,1438,0.00016495896367131778,0,{'gasoline':1.0},48045.0,True,car,104.0,sedan,Large,GDI_TRX12_SS0,ICE,ICE.car,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,337.54273643828526,297.780696846088,285.73642461950675,231.82851539381986,528.6701689039862,367.7462212778877,6.2267271438690095,3.638080612090372,0.0,0.0,,
427,,1.0,1.0,,,,,,,,,0.0,0.0,342.0394970336065,342.0394970336065,0.0,5.0,0.0,13.8,342.0394970336065,245.60660727211587,0.0,240.60660727211587,0.0,0.0,226.80660727211585,39.446861348571424,44.287165362382424,-4.840304013811,836.2216761904764,49.904761904761905,4127.0925753865495,298.0026599178261,0.0,0.0,10310.465235785361,3415.3025939786294,0.0,0.0,0.0,4131.498771428573,31435.231339781407,49292.49794097397,13725.76782976399,56300.3431973926,0.03182188503269673,-0.6220883973711826,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:GDI_TRX12_SS0:steel:Ford,Ford,sedan_wagon.ICE,1438,0.00016495896367131778,0,{'gasoline':1.0},48045.0,True,car,104.0,sedan,Large,GDI_TRX12_SS0,ICE,ICE.car,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,310.8003731946043,249.66012845380902,264.6118477370899,220.14313389090094,498.8588744492786,358.46129529424843,6.2267271438690095,3.638080612090372,0.0,0.0,,
428,,1.0,1.0,,,,,,,,,0.0,0.0,333.8198849230395,333.8198849230395,0.0,7.5,0.0,13.8,333.8198849230395,232.339042296083,0.0,224.839042296083,0.0,0.0,211.03904229608298,43.45213697280001,41.20832755490235,2.2438094178976655,583.8083537000001,55.02000000000001,3997.159406843916,288.6206484581899,0.0,0.0,10142.320426126491,3967.0191199963942,0.0,0.0,0.0,5227.42260387,32577.412854067123,51914.17500406001,14109.339546122885,57742.558565427076,0.1926501077037568,-0.8688847199709258,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:GDI_TRX12_SS0:steel:Ford,Ford,sedan_wagon.ICE,1438,0.00016495896367131778,0,{'gasoline':1.0},48045.0,True,car,104.0,sedan,Large,GDI_TRX12_SS0,ICE,ICE.car,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,290.8826758804877,223.91351230748793,244.23556742060032,218.84775949361455,485.84435049658384,356.65273948389745,6.147034830163313,3.5295425030382095,0.0,0.0,,
429,,1.0,1.0,,,,,,,,,0.0,0.0,319.3397115912656,319.3397115912656,0.0,7.5,0.0,13.8,319.3397115912656,217.93794042168446,0.0,210.43794042168446,0.0,0.0,196.63794042168445,43.45213697280001,38.39631079849979,5.055826174300222,583.8083537000001,55.02000000000001,4031.3928498866026,291.0925234884976,0.384,15.0,10012.96689975702,3967.855735054973,145.28170985083153,584.4126899101873,1217.3911166712387,5227.42260387,32577.412854067123,53732.74360918137,15343.495461334063,59285.5785313183,0.36471952546238984,-0.9668497513413535,consolidated_OEM,2020,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:GDI_TRX12_SS0:steel:Ford,Ford,sedan_wagon.ICE,1438,0.00016495896367131778,0,{'gasoline':1.0},48045.0,True,car,104.0,sedan,Large,GDI_TRX12_SS0,ICE,ICE.car,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,273.76273713472455,203.02522867213855,222.33415671038463,211.76103078170726,449.8480886644898,346.4791744243977,5.8978041170488815,3.5722269292251774,0.384,15.0,,
