ac_efficiency,ac_leakage,atk2,awd,battery_cost,battery_kwh,battery_mass_lbs,battery_sizing_onroad_direct_kwh_per_mile,bev,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,cegr,cert_co2e_Mg_per_vehicle,cert_co2e_grams_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,cost_curve_class,credits_co2e_Mg_per_vehicle,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,curbweight_lbs,deac_fc,deac_pd,delta_glider_non_structure_mass_lbs,diesel_fuel,driveline_cost,ecvt,electrified_driveline_cost,emachine_cost,engine_cost,engine_cylinders,engine_displacement_L,etw_lbs,fcv,footprint_ft2,frontier,fwd,gas_fuel,gdi,glider_non_structure_cost,glider_non_structure_mass_lbs,hev,hev_batt_kwh,hev_motor_kw,hev_truck,high_eff_alternator,ice,mhev,model_year,motor_kw,new_vehicle_mfr_cost_dollars,new_vehicle_mfr_generalized_cost_dollars,nominal_onroad_direct_co2e_grams_per_mile,nominal_onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,phev,powertrain_cost,powertrain_mass_lbs,powertrain_type,rated_hp,rlhp20,rlhp60,start_stop,structure_cost,structure_mass_lbs,structure_material,target_co2e_Mg_per_vehicle,trx10,trx11,trx12,trx21,trx22,turb11,turb12,unibody,vehicle_base_year_id,vehicle_eng_rated_hp,vehicle_id,vehicle_mot_rated_kw,vehicle_name
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,66.1275338804496,338.6570687912242,352.45706879122423,0.0,5.0,0,357.45706879122423,0.0,0,13.8,GDI_TRX10_SS0,-23.996071480449608,426.92447661786673,473.6964653099059,372.3035099819132,261.28322805114607,557.6746455631933,311.51137416844415,4008.2424630063842,0.0,0.0,-66.69111111111123,0.0,2791.3044589244437,0.0,0.0,0.0,12709.139577662883,7.988361166489425,5.648881900945097,4308.242463006384,0.0,53.33333333333333,False,1.0,1.0,1.0,95560.9231924058,2674.0875200503615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,115286.28522899313,119244.26069777632,359.93218372740614,0.0,359.93218372740614,0.0,359.93218372740614,0.0,0.0,15500.444036587327,456.4136096226892,ICE,427.3128398638565,2.9191528187404594,19.78064029233772,0.0,4224.918,877.7413333333335,steel,42.1314624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,438.5835694050991,4990,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,67.17436739089122,344.0181876377173,357.8181876377173,0.0,5.0,0,362.8181876377173,0.0,0,13.8,GDI_TRX10_SS0,-22.954881950891213,433.8219692667291,482.4331527463722,378.31781663877746,263.89874843951355,567.4933638634184,314.1870017177471,4113.935504044576,0.0,0.0,0.0,0.0,2791.3044589244437,0.0,0.0,0.0,12886.913452932027,8.042825663774579,5.794335422114907,4413.935504044576,0.0,56.0,False,1.0,1.0,1.0,96154.4431924058,2740.7786311614727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,116130.23850426226,119597.08611085094,364.3680070313916,0.0,364.3680070313916,0.0,364.3680070313916,0.0,0.0,15678.21791185647,463.12247288310346,ICE,438.5806196792526,2.9191528187404594,19.78064029233772,0.0,4297.5774,910.0344000000001,steel,44.21948544000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,438.5835694050991,4990,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,68.274359153003,349.65154433486464,363.45154433486465,0.0,5.0,0,368.45154433486465,0.0,0,13.8,GDI_TRX10_SS0,-24.144695153003006,441.0771311296165,491.6212751175222,384.6435105201668,266.6382696027689,577.831929070334,316.98906543693755,4224.969910851241,0.0,0.0,70.02566666666677,0.0,2791.3044589244437,0.0,0.0,0.0,13073.037994878523,8.098936994050627,5.947292627410164,4524.969910851241,0.0,58.800000000000004,False,1.0,1.0,1.0,96777.6391924058,2810.8042978281396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,117015.85141620877,119967.01822151827,369.02598452092644,0.0,369.02598452092644,0.0,369.02598452092644,0.0,0.0,15864.342453802967,470.2234930231019,ICE,450.41783465141464,2.9191528187404594,19.78064029233772,0.0,4373.869770000001,943.9421200000002,steel,44.129664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,438.5835694050991,4990,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,62.882584339112746,322.0388004911952,335.83880049119523,0.0,5.0,0,340.83880049119523,0.0,0,13.8,GDI_TRX10_SS0,-20.75112193911275,405.59220380113754,446.6479392614197,353.69896500099327,253.12947215306065,527.3662231631539,303.1967737726735,3680.1543999032133,0.0,0.0,-66.69111111111123,0.0,2769.130976964073,0.0,0.0,0.0,12153.464701843712,7.81288902011965,5.198283296370031,3980.1543999032133,0.0,53.33333333333333,False,1.0,1.0,1.0,95560.9231924058,2674.0875200503615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,115643.23139121359,119470.41694438504,346.18607593752745,0.0,346.18607593752745,0.0,346.18607593752745,0.0,0.0,14922.595678807786,435.5350131861853,ICE,392.33585350038834,2.9191528187404594,19.78064029233772,0.0,5159.712520000001,570.5318666666668,aluminum,42.1314624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,438.5835694050991,4990,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,63.80634259662885,326.7696175261638,340.5696175261638,0.0,5.0,0,345.5696175261638,0.0,0,13.8,GDI_TRX10_SS0,-19.586857156628845,411.65704389613614,454.34441832693574,358.98898276493117,255.4570219845036,535.9745308034004,305.56278360866463,3773.6607343127453,0.0,0.0,0.0,0.0,2769.130976964073,0.0,0.0,0.0,12312.433687908046,7.863871995760733,5.326564590104388,4073.6607343127453,0.0,56.0,False,1.0,1.0,1.0,96154.4431924058,2740.7786311614727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,116502.77189327792,119833.82605685841,350.0960251586404,0.0,350.0960251586404,0.0,350.0960251586404,0.0,0.0,15081.56466487212,441.35974315127254,ICE,402.3044264274431,2.9191528187404594,19.78064029233772,0.0,5266.7640360000005,591.52236,aluminum,44.21948544000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,438.5835694050991,4990,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,64.77906112962353,331.75117343505985,345.55117343505987,0.0,5.0,0,350.55117343505987,0.0,0,13.8,GDI_TRX10_SS0,-20.64939712962353,418.05033256273066,462.45130012504745,364.5648636381938,257.9027477376375,545.0561311296951,308.05661343142316,3872.0165735694577,0.0,0.0,70.02566666666677,0.0,2791.3044589244437,0.0,0.0,0.0,12479.128699424266,7.916667574663982,5.461620285198423,4172.016573569457,0.0,58.800000000000004,False,1.0,1.0,1.0,96777.6391924058,2810.8042978281396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,117427.24047855451,120237.5043828692,354.21699518927744,0.0,354.21699518927744,0.0,354.21699518927744,0.0,0.0,15270.43315834871,447.64989774131783,ICE,412.78999794111223,2.9191528187404594,19.78064029233772,0.0,5379.168127800001,613.5623780000001,aluminum,44.129664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,438.5835694050991,4990,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,62.14580687203615,318.26556288940174,332.06556288940175,0.0,7.5,0,339.56556288940175,0.0,0,13.8,GDI_TRX10_SS1,-20.01434447203615,402.8034477184073,435.0264034624115,345.97673230061565,260.9571956820211,555.8949395824785,311.53616676052735,4008.2424630063842,0.0,0.0,-66.69111111111123,0.0,3343.53354254507,0.0,0.0,0.0,12709.139577662883,7.988361166489425,5.648881900945097,4308.242463006384,0.0,53.33333333333333,False,1.0,1.0,1.0,95560.9231924058,2674.0875200503615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,115838.51431261376,119712.74863411378,351.13093302227094,0.0,351.13093302227094,0.0,351.13093302227094,0.0,0.0,16052.673120207954,456.4136096226892,ICE,427.3128398638565,2.9191528187404594,19.78064029233772,1.0,4224.918,877.7413333333335,steel,42.1314624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,438.5835694050991,4990,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,63.123480169715485,323.27249349452785,337.07249349452786,0.0,7.5,0,344.57249349452786,0.0,0,13.8,GDI_TRX10_SS1,-18.90399472971548,409.2245226032206,442.997183080317,351.46814207842607,263.56680190024025,565.6737476833972,314.20819699253127,4113.935504044576,0.0,0.0,0.0,0.0,3346.1176562388678,0.0,0.0,0.0,12886.913452932027,8.042825663774579,5.794335422114907,4413.935504044576,0.0,56.0,False,1.0,1.0,1.0,96154.4431924058,2740.7786311614727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,116685.0517015767,120066.47051657137,355.3893837780786,0.0,355.3893837780786,0.0,355.3893837780786,0.0,0.0,16233.031109170895,463.12247288310346,ICE,438.5806196792526,2.9191528187404594,19.78064029233772,1.0,4297.5774,910.0344000000001,steel,44.21948544000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,438.5835694050991,4990,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,64.15077667071796,328.53355800720027,342.3335580072003,0.0,7.5,0,349.8335580072003,0.0,0,13.8,GDI_TRX10_SS1,-20.02111267071796,415.9787462080599,451.38010572593686,357.24456863413013,266.30012032373196,575.974885874796,317.0064797778312,4224.969910851241,0.0,0.0,70.02566666666677,0.0,3348.832362224176,0.0,0.0,0.0,13073.037994878523,8.098936994050627,5.947292627410164,4524.969910851241,0.0,58.800000000000004,False,1.0,1.0,1.0,96777.6391924058,2810.8042978281396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,117573.3793195085,120437.34598179052,359.86119104474494,0.0,359.86119104474494,0.0,359.86119104474494,0.0,0.0,16421.8703571027,470.2234930231019,ICE,450.41783465141464,2.9191528187404594,19.78064029233772,1.0,4373.869770000001,943.9421200000002,steel,44.129664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,438.5835694050991,4990,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,59.11528576870045,302.74544088362654,316.54544088362655,0.0,7.5,0,324.04544088362655,0.0,0,13.8,GDI_TRX10_SS1,-16.983823368700456,382.9469993684014,410.35149029437736,328.9960062205221,252.8218974033364,525.7432301043907,303.23272573148984,3680.1543999032133,0.0,0.0,-66.69111111111123,0.0,3313.3385593741305,0.0,0.0,0.0,12153.464701843712,7.81288902011965,5.198283296370031,3980.1543999032133,0.0,53.33333333333333,False,1.0,1.0,1.0,95560.9231924058,2674.0875200503615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,116187.43897362365,119936.13446014641,337.9367173264958,0.0,337.9367173264958,0.0,337.9367173264958,0.0,0.0,15466.803261217843,435.5350131861853,ICE,392.33585350038834,2.9191528187404594,19.78064029233772,1.0,5159.712520000001,570.5318666666668,aluminum,42.1314624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,438.5835694050991,4990,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati
