ac_efficiency,ac_leakage,atk2,awd,battery_cost,battery_kwh,battery_mass_lbs,battery_sizing_onroad_direct_kwh_per_mile,bev,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,cegr,cert_co2e_Mg_per_vehicle,cert_co2e_grams_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,cost_curve_class,credits_co2e_Mg_per_vehicle,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,curbweight_lbs,deac_fc,deac_pd,delta_glider_non_structure_mass_lbs,diesel_fuel,driveline_cost,ecvt,electrified_driveline_cost,emachine_cost,engine_cost,engine_cylinders,engine_displacement_L,etw_lbs,fcv,footprint_ft2,frontier,fwd,gas_fuel,gdi,glider_non_structure_cost,glider_non_structure_mass_lbs,hev,hev_batt_kwh,hev_motor_kw,hev_truck,high_eff_alternator,ice,mhev,model_year,motor_kw,new_vehicle_mfr_cost_dollars,new_vehicle_mfr_generalized_cost_dollars,nominal_onroad_direct_co2e_grams_per_mile,nominal_onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,phev,powertrain_cost,powertrain_mass_lbs,powertrain_type,rated_hp,rlhp20,rlhp60,start_stop,structure_cost,structure_mass_lbs,structure_material,target_co2e_Mg_per_vehicle,trx10,trx11,trx12,trx21,trx22,turb11,turb12,unibody,vehicle_base_year_id,vehicle_eng_rated_hp,vehicle_id,vehicle_mot_rated_kw,vehicle_name
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,32.72281333599217,167.5824183464037,181.3824183464037,0.0,5.0,0,186.3824183464037,0.0,0,13.8,GDI_TRX10_SS0,-0.30898933599217315,225.41287054815052,210.34984381607842,196.70921713879173,157.85361866572862,355.44727945977377,217.7601223783505,2346.8005837862283,0.0,0.0,-50.60733333333333,0.0,2746.957495003702,0.0,0.0,0.0,4717.445266227204,2.8980072929108545,1.4011696049976199,2646.8005837862283,0.0,39.23809523809524,False,1.0,1.0,1.0,11317.125086258648,1378.1030662365592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,22622.389018918126,25144.648329170865,223.85164291679575,0.0,223.85164291679575,0.0,223.85164291679575,0.0,0.0,7464.402761230906,261.6481080258595,ICE,102.66146063884909,1.6786448112955847,15.24979429703139,0.0,3840.8611714285717,707.0494095238097,steel,32.413824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,5002,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2015.0:5.0:GDI_TRX12_SS0:steel:Mazda:Mazda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,33.18021234241177,169.92488294007995,183.72488294007997,0.0,5.0,0,188.72488294007997,0.0,0,13.8,GDI_TRX10_SS0,-0.5492547744117715,228.64087107975126,214.38463561577893,199.5232937879622,158.74198302819008,362.26742663270574,218.76248475061152,2423.0657032416566,0.0,0.0,0.0,0.0,2746.957495003702,0.0,0.0,0.0,4836.84923173704,2.982093874907273,1.4415513873242145,2723.0657032416566,0.0,41.2,False,1.0,1.0,1.0,11782.743943401505,1428.7103995698926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,23260.868400142244,25410.104208502547,225.8861239370475,0.0,225.8861239370475,0.0,225.8861239370475,0.0,0.0,7583.806726740742,263.5474236717639,ICE,105.99770003353119,1.6786448112955847,15.24979429703139,0.0,3894.3177299999998,730.8078800000001,steel,32.630957568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,5002,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2015.0:5.0:GDI_TRX12_SS0:steel:Mazda:Mazda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,33.66856203659283,172.42585441552376,186.22585441552377,0.0,5.0,0,191.22585441552377,0.0,0,13.8,GDI_TRX10_SS0,0.5753933298071701,232.08660344483818,218.64101459838182,202.52613004473676,159.7237563702446,369.5260703779041,219.94117084877303,2503.2518239221727,0.0,0.0,53.13770000000005,0.0,2746.957495003702,0.0,0.0,0.0,4960.94119898077,3.0694980696470493,1.484135749362253,2803.2518239221727,0.0,43.260000000000005,False,1.0,1.0,1.0,12271.643743401506,1481.8480995698926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,23929.98955388598,25688.501204565397,228.12222922445525,0.0,228.12222922445525,0.0,228.12222922445525,0.0,0.0,7707.898693984473,265.6494503522796,ICE,109.50546474472945,1.6786448112955847,15.24979429703139,0.0,3950.4471165000004,755.7542740000001,steel,34.2439553664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,5002,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2015.0:5.0:GDI_TRX12_SS0:steel:Mazda:Mazda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,31.26401891028937,160.11153571723088,173.9115357172309,0.0,5.0,0,178.9115357172309,0.0,0,13.8,GDI_TRX10_SS0,1.149805089710629,215.10408485884184,197.02361979890756,187.71308658383788,155.3208153325159,333.4491577030465,215.54629920686705,2092.617707726696,0.0,0.0,-50.60733333333333,0.0,2746.957495003702,0.0,0.0,0.0,4309.2099956376105,2.6106820088246434,1.267459655653401,2392.617707726696,0.0,39.23809523809524,False,1.0,1.0,1.0,11317.125086258648,1378.1030662365592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,22967.16136947139,25433.1779009155,217.94048916851398,0.0,217.94048916851398,0.0,217.94048916851398,0.0,0.0,7056.167490641313,254.93252529966048,ICE,91.5421582550245,1.6786448112955847,15.24979429703139,0.0,4593.868792571429,459.5821161904763,aluminum,32.413824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,5002,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2015.0:5.0:GDI_TRX12_SS0:steel:Mazda:Mazda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,31.64128664818073,162.04362631197114,175.84362631197115,0.0,5.0,0,180.84362631197115,0.0,0,13.8,GDI_TRX10_SS0,0.9896709198192681,217.77336378611037,200.55570885185074,190.04418784019262,155.91921841266176,339.1882025222446,215.9332506293422,2160.3942612972933,0.0,0.0,0.0,0.0,2746.957495003702,0.0,0.0,0.0,4419.668681949755,2.688396459706274,1.3029780076126838,2460.3942612972933,0.0,41.2,False,1.0,1.0,1.0,11782.743943401505,1428.7103995698926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,23621.99824255496,25709.143614620516,219.36037746770998,0.0,219.36037746770998,0.0,219.36037746770998,0.0,0.0,7166.626176953458,256.6587397274005,ICE,94.50706291488227,1.6786448112955847,15.24979429703139,0.0,4672.6281222,475.02512200000007,aluminum,32.630957568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,5002,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2015.0:5.0:GDI_TRX12_SS0:steel:Mazda:Mazda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,32.0475958826963,164.12444630191072,177.92444630191073,0.0,5.0,0,182.92444630191073,0.0,0,13.8,GDI_TRX10_SS0,2.196359483703702,220.64504257495864,204.28506486937843,192.55056325010986,156.61311214680384,345.32424340640694,216.51209774749054,2231.614125891234,0.0,0.0,53.13770000000005,0.0,2746.957495003702,0.0,0.0,0.0,4534.460153846426,2.769183385920607,1.3404072144646735,2531.614125891234,0.0,43.260000000000005,False,1.0,1.0,1.0,12271.643743401506,1481.8480995698926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,24308.386810561635,25998.98589985176,220.98457350552897,0.0,220.98457350552897,0.0,220.98457350552897,0.0,0.0,7281.417648850128,258.52574822134125,ICE,97.62259619718566,1.6786448112955847,15.24979429703139,0.0,4755.32541831,491.24027810000007,aluminum,34.2439553664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,5002,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2015.0:5.0:GDI_TRX12_SS0:steel:Mazda:Mazda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,30.960263313156105,158.55592076960477,172.35592076960478,0.0,7.5,0,179.85592076960478,0.0,0,13.8,GDI_TRX10_SS1,1.4535606868438933,216.7752820434653,196.11130446846582,187.29279916008403,157.7148086864259,355.5453809683463,217.76537973166677,2346.8005837862283,0.0,0.0,-50.60733333333333,0.0,3258.565600465599,0.0,0.0,0.0,4717.445266227204,2.8980072929108545,1.4011696049976199,2646.8005837862283,0.0,39.23809523809524,False,1.0,1.0,1.0,11317.125086258648,1378.1030662365592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,23133.997124380025,25626.153447831588,220.68779882812214,0.0,220.68779882812214,0.0,220.68779882812214,0.0,0.0,7976.010866692803,261.6481080258595,ICE,102.66146063884909,1.6786448112955847,15.24979429703139,1.0,3840.8611714285717,707.0494095238097,steel,32.413824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,5002,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2015.0:5.0:GDI_TRX12_SS0:steel:Mazda:Mazda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,31.39536827910416,160.78421152441905,174.58421152441906,0.0,7.5,0,182.08421152441906,0.0,0,13.8,GDI_TRX10_SS1,1.235589288895838,219.85390974291445,199.89825437254868,189.93769446298938,158.60101219677077,362.335465443168,218.76838261830173,2423.0657032416566,0.0,0.0,0.0,0.0,3260.4302240738143,0.0,0.0,0.0,4836.84923173704,2.982093874907273,1.4415513873242145,2723.0657032416566,0.0,41.2,False,1.0,1.0,1.0,11782.743943401505,1428.7103995698926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,23774.341129212356,25892.932125103795,222.66533360755315,0.0,222.66533360755315,0.0,222.66533360755315,0.0,0.0,8097.279455810854,263.5474236717639,ICE,105.99770003353119,1.6786448112955847,15.24979429703139,1.0,3894.3177299999998,730.8078800000001,steel,32.630957568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,5002,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2015.0:5.0:GDI_TRX12_SS0:steel:Mazda:Mazda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,31.860277045141597,163.1651356376065,176.96513563760652,0.0,7.5,0,184.46513563760652,0.0,0,13.8,GDI_TRX10_SS1,2.3836783212584045,223.14236136624126,203.89360340939587,192.7634353605707,159.58058251387817,369.5660944559964,219.94772452882947,2503.2518239221727,0.0,0.0,53.13770000000005,0.0,3262.3907131511246,0.0,0.0,0.0,4960.94119898077,3.0694980696470493,1.484135749362253,2803.2518239221727,0.0,43.260000000000005,False,1.0,1.0,1.0,12271.643743401506,1481.8480995698926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,24445.422772033402,26172.721705560187,224.8417517320711,0.0,224.8417517320711,0.0,224.8417517320711,0.0,0.0,8223.331912131895,265.6494503522796,ICE,109.50546474472945,1.6786448112955847,15.24979429703139,1.0,3950.4471165000004,755.7542740000001,steel,34.2439553664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,5002,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2015.0:5.0:GDI_TRX12_SS0:steel:Mazda:Mazda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,29.57578386473651,151.46562533153326,165.26562533153327,0.0,7.5,0,172.76562533153327,0.0,0,13.8,GDI_TRX10_SS1,2.838040135263487,206.96226380320067,183.6076276195207,178.86718936391887,155.1898318013431,333.6822879652492,215.54941390297824,2092.617707726696,0.0,0.0,-50.60733333333333,0.0,3252.351024327923,0.0,0.0,0.0,4309.2099956376105,2.6106820088246434,1.267459655653401,2392.617707726696,0.0,39.23809523809524,False,1.0,1.0,1.0,11317.125086258648,1378.1030662365592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,23472.55489879561,25910.293083785058,214.9684160031846,0.0,214.9684160031846,0.0,214.9684160031846,0.0,0.0,7561.561019965533,254.93252529966048,ICE,91.5421582550245,1.6786448112955847,15.24979429703139,1.0,4593.868792571429,459.5821161904763,aluminum,32.413824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,5002,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2015.0:5.0:GDI_TRX12_SS0:steel:Mazda:Mazda
