ac_efficiency,ac_leakage,atk2,awd,battery_cost,battery_kwh,battery_mass_lbs,battery_sizing_onroad_direct_kwh_per_mile,bev,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,cegr,cert_co2e_Mg_per_vehicle,cert_co2e_grams_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,cost_curve_class,credits_co2e_Mg_per_vehicle,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,curbweight_lbs,deac_fc,deac_pd,delta_glider_non_structure_mass_lbs,diesel_fuel,driveline_cost,ecvt,electrified_driveline_cost,emachine_cost,engine_cost,engine_cylinders,engine_displacement_L,etw_lbs,fcv,footprint_ft2,frontier,fwd,gas_fuel,gdi,glider_non_structure_cost,glider_non_structure_mass_lbs,hev,hev_batt_kwh,hev_motor_kw,hev_truck,high_eff_alternator,ice,mhev,model_year,motor_kw,new_vehicle_mfr_cost_dollars,new_vehicle_mfr_generalized_cost_dollars,nominal_onroad_direct_co2e_grams_per_mile,nominal_onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,phev,powertrain_cost,powertrain_mass_lbs,powertrain_type,rated_hp,rlhp20,rlhp60,start_stop,structure_cost,structure_mass_lbs,structure_material,target_co2e_Mg_per_vehicle,trx10,trx11,trx12,trx21,trx22,turb11,turb12,unibody,vehicle_base_year_id,vehicle_eng_rated_hp,vehicle_id,vehicle_mot_rated_kw,vehicle_name
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,48.543934255908525,248.60667740038372,262.4066774003837,0.0,5.0,0,267.4066774003837,0.0,0,13.8,GDI_DEAC_D_TRX22_SS0,-10.745119663908532,335.0249877843097,330.30112828367635,286.81304637881715,203.9424256111357,508.7925974850889,275.50099386518883,3655.9999999999995,0.0,1.0,0.0,0.0,3393.2894713882833,0.0,0.0,0.0,10458.830164089659,6.786289697079566,3.8490239441624854,3955.9999999999995,0.0,47.8,True,1.0,1.0,1.0,24679.396844516035,2471.2667799999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,42605.666224993976,45472.75407658136,301.33285480487393,0.0,301.33285480487393,0.0,301.33285480487393,0.0,0.0,13852.119635477942,374.0,ICE,290.0,2.322286213317305,18.240300687890947,0.0,4074.149745,810.73322,steel,37.79881459199999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,290.0,4716,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2018.0:5.0:GDI_DEAC_D_TRX22_SS0:steel:Honda:Honda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,43.7751324133579,224.18434741354218,237.9843474135422,0.0,5.0,0,242.9843474135422,0.0,0,13.8,GDI_TRX22_SS0,-5.97631782135791,301.725956137349,292.1218642090042,261.9408954125473,190.62927780957293,478.484454697639,257.46079266304844,3527.25,0.0,0.0,0.0,0.0,3393.2894713882833,0.0,0.0,0.0,8109.605261967716,5.3483902427152685,2.7386147442647424,3827.25,0.0,47.8,True,1.0,1.0,1.0,23507.385104855784,2392.91678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,39084.429583211786,41733.12137931646,278.3792829984522,0.0,278.3792829984522,0.0,278.3792829984522,0.0,0.0,11502.894733355999,323.6,ICE,206.0,2.240858981839089,17.280754496278455,0.0,4074.149745,810.73322,steel,37.79881459199999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,206.0,4717,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2018.0:5.0:GDI_TRX22_SS0:steel:Honda:Honda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,38.40319670516574,196.67320502071937,210.47320502071938,0.0,5.0,0,215.47320502071938,0.0,0,13.8,GDI_TRX12_SS0,-2.6969564013258562,268.14183342746867,251.44276554909328,233.2852441811757,173.37746467131157,410.65143663139213,236.67328826722746,2837.4285709999995,0.0,0.0,0.0,0.0,3156.318303067461,0.0,0.0,0.0,6848.158426209678,4.513033216503623,2.1254375482136414,3137.4285709999995,0.0,45.12752082,True,1.0,1.0,1.0,10330.737572643364,1764.2588066218816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,24336.54627177127,26721.757382985146,250.687286424253,0.0,250.687286424253,0.0,250.687286424253,0.0,0.0,10004.47672927714,294.79999999999995,ICE,157.99999999999997,2.0484082735710745,15.589035440625771,0.0,4001.3319698507653,778.369764378118,steel,35.706240303839884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,158.0,4718,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:GDI_TRX12_SS0:steel:Honda:Honda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,39.48500035149874,202.21341543499437,216.01341543499439,0.0,5.0,0,221.01341543499439,0.0,0,13.8,GDI_TRX22_SS0,-4.737638434269115,273.1681062652124,263.78588132821676,237.08888631348154,175.3241291588237,426.5151663262077,237.3902068167837,3069.256213154356,0.0,0.0,0.0,0.0,3371.1159894279126,0.0,0.0,0.0,7868.3333269386685,5.2538562665310815,2.572094713877508,3369.256213154356,0.0,43.902913149501934,True,1.0,1.0,1.0,14378.417472287114,1990.2325626762897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,29585.831536539292,32006.455009800786,254.4091494098201,0.0,254.4091494098201,0.0,254.4091494098201,0.0,0.0,11239.449316366581,315.48376252891285,ICE,192.47293754818813,1.912067288540689,15.995659956243717,0.0,3967.964747885596,763.5398879491536,steel,34.747361917229625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,192.47293754818813,4719,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:GDI_TRX22_SS0:steel:Honda:Honda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,36.76689042562411,188.2932359555479,202.09323595554793,0.0,5.0,0,207.09323595554793,0.0,0,13.8,TDS_TRX12_SS0,-1.060650121784228,254.43634301526782,234.7440938055954,221.1354576258143,172.8790238631625,394.97670131498654,240.56455666805584,2925.692308,0.0,0.0,0.0,0.0,3156.318303067461,0.0,0.0,0.0,7872.961808880179,3.9799463002232236,1.7097838612500185,3225.692308,0.0,45.12752082,True,1.0,1.0,1.0,10157.527406918904,1827.5188974772318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,25188.13948871731,27551.11451737162,248.35025924399423,0.0,248.35025924399423,0.0,248.35025924399423,0.0,0.0,11029.280111947639,319.8036461446503,ICE,199.6727435744172,1.9592946677230039,16.203459880737803,0.0,4001.3319698507653,778.369764378118,steel,35.706240303839884,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,55.0,199.6727435744172,4720,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:TDS_TRX12_SS0:steel:Honda:Honda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,33.444177373372824,171.27671958667662,185.07671958667663,0.0,5.0,0,190.07671958667663,0.0,0,13.8,TDS_TRX22_SS0,2.26206293046706,235.77985525447767,213.9437359831867,204.87830060970148,158.4184880532541,390.17550561387446,217.73491494195625,2925.692308,0.0,0.0,0.0,0.0,3371.1159894279126,0.0,0.0,0.0,7078.501528101828,3.53086500249901,1.4950737179928806,3225.692308,0.0,45.12752082,True,1.0,1.0,1.0,10157.527406918904,1842.9225436218821,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,24608.47689429941,26774.088476890265,227.60722878418375,0.0,227.60722878418375,0.0,227.60722878418375,0.0,0.0,10449.61751752974,304.40000000000003,ICE,174.00000000000003,2.1634850323380923,15.451590261279318,0.0,4001.3319698507653,778.369764378118,steel,35.706240303839884,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,60.0,174.0,4721,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:TDS_TRX22_SS0:steel:Honda:Honda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,50.734341487222274,259.8243479966726,273.6243479966726,0.0,5.0,0,278.6243479966726,0.0,0,13.8,GDI_DEAC_D_TRX22_SS0,-12.935526895222281,348.39154064277284,339.32295089185243,298.5087867797748,215.84537358032665,528.8129326355779,293.9557743905221,3808.2,0.0,1.0,0.0,0.0,3415.462953348654,0.0,0.0,0.0,10417.865983684327,6.722780435108929,3.846856646652508,4108.2,0.0,47.79999999999999,True,1.0,1.0,1.0,26657.144679700148,2548.4667799999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,44564.62336173313,47588.164165379094,317.77616492540614,0.0,317.77616492540614,0.0,317.77616492540614,0.0,0.0,13833.32893703298,449.0,ICE,290.00000000000006,2.511809086112879,19.835945549576834,0.0,4074.149745,810.73322,steel,37.79881459199999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,81.0,290.0,4722,0.0,Compact:sedan:ICE:1.0:{'gasoline':1.0}:car:4.0:0.0:2019:2018.0:5.0:GDI_DEAC_D_TRX22_SS0:steel:Honda:Honda
1,1,1.0,0.0,1463.2365605733617,1.158770943041989,17.3350319700027,,,,,,,,,,0.0,23.388673167445557,119.77975032492192,133.57975032492192,0.0,7.5,0,141.07975032492192,0.0,0,13.8,PS_DHE_TRXCV,15.176603823517237,159.86147052237175,131.05193771215798,140.4998945351818,142.86514641037522,251.93265856651524,199.0617895358436,3393.362379630978,0.0,0.0,0.0,0.0,2671.679152804216,1.0,1749.4974662892964,1718.9437706022954,7568.606247203822,4.791342914445203,2.440601312740955,3693.362379630978,0.0,48.77886838,True,1.0,1.0,1.0,14951.56562200401,2219.3477498350353,1.0,1.158770943041989,163.9242055028164,0.0,0.0,0.0,0.0,2020,163.9242055028164,34224.350060415665,35995.837154269466,186.18448086458488,0.0,186.18448086458488,0.0,186.18448086458488,0.0,0.0,13708.726636899628,334.092379630978,HEV,170.66849005001762,1.5956437717604117,15.035257905515495,1.0,4100.821240938664,822.587218194962,steel,38.56527699096279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0,143.0,4723,20.0,Large:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2018.0:5.0:PS_DHE_TRXCV:steel:Honda:Honda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,40.411811637862364,206.95986786024235,220.75986786024237,0.0,5.0,0,225.75986786024237,0.0,0,13.8,TDS_TRX12_SS0,-4.624894962750275,274.89851888235285,251.81523452251488,238.92379458615798,192.3958307185642,406.7830819205264,262.48086639726426,2903.962619681855,0.0,0.0,0.0,0.0,3156.318303067461,0.0,0.0,0.0,8180.257625403976,4.181389702099731,1.7725578867890517,3203.962619681855,0.0,45.23055464,True,1.0,1.0,1.0,9618.408367786185,1800.446843136044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,24959.12365693623,27514.718671264713,268.59474883768934,0.0,268.59474883768934,0.0,268.59474883768934,0.0,0.0,11336.575928471437,323.89828291087485,ICE,206.49713818479148,2.5917328008730594,18.402801100492972,0.0,4004.1393606786064,779.6174936349361,steel,35.78691667511209,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,124.0,206.4971381847915,4724,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2017.0:5.0:TDS_TRX12_SS0:steel:Honda:Honda
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,33.92154373751388,173.72144244465892,187.52144244465893,0.0,5.0,0,192.52144244465893,0.0,0,13.8,TDS_TRX22_SS0,1.8653729375982095,238.38744566459837,216.31419156420816,207.13098359161125,160.93345824167773,391.9090468356272,220.2401409722882,2925.692308,0.0,0.0,0.0,0.0,3371.1159894279126,0.0,0.0,0.0,7093.057795301591,3.541729639982027,1.4959689244326575,3225.692308,0.0,45.23055464,True,1.0,1.0,1.0,10154.706362536766,1841.6748143650639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0.0,24623.019507944875,26811.723910078246,230.03429959555996,0.0,230.03429959555996,0.0,230.03429959555996,0.0,0.0,10464.173784729504,304.40000000000003,ICE,174.00000000000003,2.268634026717852,15.724377140319135,0.0,4004.1393606786064,779.6174936349361,steel,35.78691667511209,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,126.0,174.0,4725,0.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2017.0:5.0:TDS_TRX22_SS0:steel:Honda:Honda
