ac_efficiency,ac_leakage,battery_cost,battery_kwh,battery_mass_lbs,battery_sizing_onroad_direct_kwh_per_mile,bev,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,cert_co2e_Mg_per_vehicle,cert_co2e_grams_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,cost_curve_class,credits_co2e_Mg_per_vehicle,curbweight_lbs,delta_glider_non_structure_mass_lbs,driveline_cost,electrified_driveline_cost,emachine_cost,engine_cost,etw_lbs,footprint_ft2,frontier,glider_non_structure_cost,glider_non_structure_mass_lbs,model_year,motor_kw,new_vehicle_mfr_cost_dollars,new_vehicle_mfr_generalized_cost_dollars,nominal_onroad_direct_co2e_grams_per_mile,nominal_onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,powertrain_cost,powertrain_mass_lbs,powertrain_type,rated_hp,rlhp20,rlhp60,structure_cost,structure_mass_lbs,structure_material,target_co2e_Mg_per_vehicle,vehicle_base_year_id,vehicle_eng_rated_hp,vehicle_id,vehicle_mot_rated_kw,vehicle_name
1,1,16392.62869378744,95.49750335793655,1063.927847905632,0.38470186074146184,1,0.2293307519638179,0.21394305593789237,0.2297592430335445,0.21387467209422553,0.2333194401981302,0.3438434409914527,0.3105921898478455,-6.4241856,-18.8,-5.0,0.2268065704750993,5.0,0,0,0.2268065704750993,0,13.8,BEV,80.51964883200002,5358.180353408965,0.0,798.8847255436788,8423.455589874908,1965.6229585643637,0,5658.180353408965,53.6,True,63906.70054538285,3166.612133123688,2020,275.2301393779004,96657.71018475325,98125.10566174831,0,0.2885263955560964,0,0.2885263955560964,0,0.2885263955560964,11187.96327398295,555.0094563796448,BEV,369.089121508552,2.5423384341312225,18.10066352232148,5170.4176716,572.6309160000001,aluminum,74.09546323200001,99.0,200.0,5292,250.0,Large:sedan:BEV:1.0:{'electricity':1.0}:car:4.0:0.0:2019:2019.0:5.0:BEV:aluminum:Tesla:Tesla
1,1,17634.045659127445,104.4345436863065,1167.1504370100079,0.4264354050719649,1,0.2510332079337729,0.23130992449233376,0.2514607300979037,0.23124146984914498,0.25670709187787666,0.3841328470041729,0.34586019312175253,-9.6444355,-24.4,-7.2,0.2480320412549779,7.2,0,0,0.2480320412549779,0,17.2,BEV,118.35619624500004,6016.124854473957,0.0,826.8348673692312,9069.045842214875,1981.8612025962302,0,6316.124854473957,54.80000000000001,True,68838.58437105092,3245.5786721236886,2020,277.50384815234776,103255.04536235871,104881.6280449252,0,0.3198265538039737,0,0.3198265538039737,0,0.3198265538039737,11877.741912180336,556.8742253402602,BEV,372.1382104492614,2.789486541364637,20.331598517449688,4904.673420000001,1046.5215200000002,steel,108.71176074500003,165.0,200.0,5293,250.0,Large Crossover:cuv_suv:BEV:1.0:{'electricity':1.0}:truck:4.0:0.0:2019:2016.0:5.0:BEV:steel:Tesla:Tesla
1,1,13427.569817498203,74.78282083825373,831.4501555322265,0.31150475164912433,1,0.179393014402213,0.16295395480356678,0.17987133118785648,0.16288532792970936,0.1856758427995418,0.277020283716079,0.25497739953934145,-6.4241856,-18.8,-5.0,0.17760919949085258,5.0,0,0,0.17760919949085258,0,13.8,BEV,74.353455792,3956.5939101865024,0.0,742.9844418925738,7642.316896297759,1116.8765769858248,0,4256.593910186502,49.1,True,15022.486514428754,1940.7669591236881,2020,156.38711107456533,42061.80544960311,43250.00002384145,0,0.23362856373684326,0,0.23362856373684326,0,0.23362856373684326,9502.177915176158,357.90070553058723,BEV,209.7182436932136,1.8691893613659334,15.191599239931424,4109.5712025,826.4760900000002,steel,67.929270192,371.0,200.0,5294,150.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla
1,1,12989.563517881232,71.80443638023715,799.3491556428246,0.2992900842876253,1,0.17242159812240723,0.15732402785364027,0.17290041158032532,0.15725541583590844,0.17762775481484477,0.26889987480277294,0.24456076331432974,-6.4241856,-18.8,-5.0,0.17053553640306324,5.0,0,0,0.17053553640306324,0,13.8,BEV,74.353455792,3923.4263680841423,0.0,742.9844418925738,7634.104079359666,1107.513965676399,0,4223.426368084142,49.1,True,15022.486514428754,1940.7669591236881,2020,155.07614103099377,41606.22372173863,42747.827027599116,0,0.224467563215719,0,0.224467563215719,0,0.224467563215719,9484.60248692864,356.8341633176292,BEV,207.9602066453833,1.7374774329518963,14.46680713318914,4109.5712025,826.4760900000002,steel,67.929270192,372.0,200.0,5295,150.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2020.0:5.0:BEV:steel:Tesla:Tesla
1,1,15065.465563662854,86.11090217887809,956.757452596698,0.3509763465928321,1,0.20566008781159886,0.1888051983984413,0.20608970174793337,0.1887369302777946,0.2136383521317311,0.29904226108830084,0.2866968578437695,-6.4241856,-18.8,-5.0,0.20451339267483548,5.0,0,0,0.20451339267483548,0,13.8,BEV,74.353455792,4454.567898762757,0.0,770.9345837181263,8394.227683494277,1953.17900984015,0,4754.567898762757,49.1,True,25657.859234133313,2117.766959123688,2020,273.4877148061614,55951.237277348715,57289.99114386223,0,0.26323225994462407,0,0.26323225994462407,0,0.26323225994462407,11118.341277052554,553.567397042371,BEV,366.7524953093586,2.127780520351131,16.562224204886192,4109.5712025,826.4760900000002,steel,67.929270192,373.0,200.0,5296,250.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:4.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla
