compliance_id,veh_id,veh_name,market_class,fueling_class,techNo,base_year_market_share,market_class_share_frac,project_sales,base_year_msrp_dollars,market_share_frac,credits_co2e_Mg_per_vehicle,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,cert_co2e_grams_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,new_vehicle_mfr_cost_dollars,new_vehicle_mfr_generalized_cost_dollars,battery_kwh,curbweight_lbs,rated_hp,footprint_ft2
Ford,For_4-4,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,30,0.035796962018136695,0.7686092622391705,544157.3905518763,42737.769374058524,0.9999999999999998,6.015303228490848,55.96258396573253,49.94728073724168,221.13776254506752,238.3377625450675,0.0,313.85970520198794,0.0,39824.52913976457,43298.49886087136,0.0,4122.073638265958,241.29388967909154,48.76928065960222
Ford,For_4-5,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,38,0.035796962018136695,0.7686092622391705,544157.3905518763,42737.769374058524,0.9999999999999998,8.204238477480333,55.96258396573253,47.75834548825219,211.4464192692635,228.64641926926348,0.0,310.0107750002833,0.0,40213.20827113395,43650.556625380275,0.0,4122.073638265958,241.29388967909154,48.76928065960222
Ford,For_4-6,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,46,0.035796962018136695,0.7686092622391705,544157.3905518763,42737.769374058524,0.9999999999999998,14.676891226437775,60.89620604916461,46.21931482272685,204.63247879364596,221.83247879364598,0.0,306.888197367821,0.0,42888.680125783765,45340.37790485291,0.0,4065.884346569891,238.67398267518462,53.548981788592386
Ford,For_4-7,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,55,0.035796962018136695,0.7686092622391705,544157.3905518763,42737.769374058524,0.9999999999999998,20.364206979424207,61.05590876807002,40.69170178864581,180.15939516368547,197.3593951636854,0.0,275.80944917727606,0.0,46460.23061492465,48572.39379918135,0.7189036703635477,4126.472743002352,242.12340806768935,53.76813192721144
Ford,For_4-8,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,62,0.035796962018136695,0.7686092622391705,544157.3905518763,42737.769374058524,0.9999999999999998,20.76463864312367,61.05590876807002,40.291270124946344,178.38651462132842,195.58651462132843,0.0,271.1959210671788,0.0,47448.97982478382,49517.24673226055,1.1539639231201786,4126.472743002352,242.12340806768935,53.76813192721144
Ford,For_4-9,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,69,0.035796962018136695,0.7686092622391705,544157.3905518763,42737.769374058524,0.9999999999999998,21.12505213876579,61.05590876807002,39.930856629304245,176.7908114550915,193.9908114550915,0.0,268.81195987390925,0.0,49681.00127132037,51726.5855337855,1.5196764475584554,4126.472743002352,242.12340806768935,53.76813192721144
Ford,For_4-10,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,76,0.035796962018136695,0.7686092622391705,544157.3905518763,42737.769374058524,0.9999999999999998,21.132541733683837,61.05590876807002,39.923367034386196,176.75765184683857,193.95765184683856,0.0,270.57639438205956,0.0,49995.743704793764,52058.11600965977,1.5159749342064661,4126.472743002352,242.12340806768935,53.76813192721144
Ford,For_5-0,composite vehicle (pickup.BEV.truck.ALT),pickup.BEV,BEV,0,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,132.62494726017954,122.98051176017951,-9.644435500000002,-24.4,-7.2,0.3196797854522503,0.0,0.44688576958184734,65874.83790998555,68775.65029881948,134.6020149272633,6363.298405539934,501.43885422881914,62.802845253591606
Ford,For_5-1,composite vehicle (pickup.BEV.truck.ALT),pickup.BEV,BEV,3,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,139.1679817606062,129.52354626060622,-9.644435500000002,-24.4,-7.2,0.3217381968435172,0.0,0.4490177283795633,67256.96086902967,69403.69208277433,135.4687144604283,6553.61921468101,515.9408971070147,66.62746500244947
Ford,For_5-2,composite vehicle (pickup.BEV.truck.ALT),pickup.BEV,BEV,5,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,139.21029011224343,129.56585461224347,-9.644435500000002,-24.4,-7.2,0.32192511112772854,0.0,0.4492111635833172,67376.65407136291,69461.36564594222,135.54741521167517,6569.77420814484,517.3195395012114,66.94248208866986
Ford,For_5-3,composite vehicle (pickup.BEV.truck.ALT),pickup.BEV,BEV,7,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,139.23537136850894,129.59093586850898,-9.644435500000002,-24.4,-7.2,0.32229750592734485,0.0,0.44959624844032375,67618.5257947079,69562.09699869022,135.70421302203997,6604.215093232038,519.99472010065,67.65797631743276
Ford,For_6-0,composite vehicle (pickup.ICE.truck.ALT),pickup.ICE,ICE,0,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,-6.2920998987302825,70.27457814867402,76.56667804740428,338.9931067115503,356.1931067115503,0.0,425.22973851506543,0.0,45264.21122158131,49937.231584483474,0.0,4762.704645136884,375.1875833085166,62.802845253591606
Ford,For_6-1,composite vehicle (pickup.ICE.truck.ALT),pickup.ICE,ICE,8,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,-4.5737052367870605,70.27457814867402,74.84828338546106,331.3850458701484,348.5850458701484,0.0,421.07143770565,0.0,45308.76068448405,49942.21611596962,0.0,4762.494153392026,375.1611504028643,62.802845253591606
Ford,For_6-2,composite vehicle (pickup.ICE.truck.ALT),pickup.ICE,ICE,17,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,0.10363207871646286,70.27457814867402,70.17094606995754,310.676492904866,327.8764929048659,0.0,410.0640012923897,0.0,45444.58703332583,49973.31015064666,0.0,4762.494153392026,375.1611504028643,62.802845253591606
Ford,For_6-3,composite vehicle (pickup.ICE.truck.ALT),pickup.ICE,ICE,26,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,6.156668247165058,70.27457814867402,64.11790990150897,283.877138562898,301.07713856289797,0.0,390.6927303317746,0.0,45851.13942573876,50195.60866190878,0.0,4495.752257776177,352.94762395565766,62.802845253591606
Ford,For_6-4,composite vehicle (pickup.ICE.truck.ALT),pickup.ICE,ICE,35,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,11.041905375050511,70.27457814867402,59.23267277362349,262.2481250907555,279.4481250907555,0.0,376.4138123859936,0.0,46397.26021456126,50605.89430929226,0.0,4414.856239640642,347.74571375217914,62.802845253591606
Ford,For_6-5,composite vehicle (pickup.ICE.truck.ALT),pickup.ICE,ICE,44,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,16.833410163374786,73.82109425084718,56.98768408747239,252.30860951219708,269.50860951219704,0.0,375.12454327598317,0.0,48150.51867241717,51651.8955283328,0.0,4564.3972636339895,359.1544400332891,66.27805101054449
Ford,For_6-6,composite vehicle (pickup.ICE.truck.ALT),pickup.ICE,ICE,54,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,21.178648531733966,74.01322098419269,52.834572452458694,233.92102562353045,251.1210256235304,0.0,359.00430644991275,0.0,50931.665863102935,54210.51178222615,0.3946990437166007,4633.961341271234,364.5781359508059,66.62431323222594
Ford,For_6-7,composite vehicle (pickup.ICE.truck.ALT),pickup.ICE,ICE,62,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,21.39523799797008,74.01322098419269,52.617982986222586,232.96209233932922,250.16209233932918,0.0,355.7752980581456,0.0,51436.35044763881,54684.473362001365,0.6337193298917408,4633.961341271234,364.5781359508059,66.62431323222594
Ford,For_6-8,composite vehicle (pickup.ICE.truck.ALT),pickup.ICE,ICE,71,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,21.611339909771775,74.01322098419269,52.40188107442089,232.00531766506938,249.20531766506934,0.0,353.26627186582635,0.0,52526.13870584929,55750.39000634978,0.7579662538098261,4633.961341271234,364.5781359508059,66.62431323222594
Ford,For_6-9,composite vehicle (pickup.ICE.truck.ALT),pickup.ICE,ICE,79,0.041485940932678225,1.0,484624.67555156496,41761.377196243695,1.0,21.61203409786039,74.01322098419269,52.401186886332276,232.00224420043955,249.20224420043954,0.0,353.2398837776184,0.0,52554.92769018032,55778.934124062296,0.7582721702272142,4633.961341271234,364.5781359508059,66.62431323222594
Ford,For_7-0,composite vehicle (cuv_suv_van.BEV.car.ALT),cuv_suv_van.BEV,BEV,0,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,68.51248547502234,62.08829987502234,-6.424185600000001,-18.800000000000004,-5.0,0.21814049101780802,0.0,0.30183217743439594,44995.75884265343,46977.84366711286,91.8486277969718,4629.508728060747,257.48715257389216,44.70184360787057
Ford,For_7-1,composite vehicle (cuv_suv_van.BEV.car.ALT),cuv_suv_van.BEV,BEV,3,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,74.33998133613083,67.91579573613082,-6.424185600000001,-18.800000000000004,-5.0,0.2204773651512245,0.0,0.30432634073080955,46674.2952021621,47791.40032573651,92.83257480051559,4876.599610388889,271.1324089723308,49.090166533707595
Ford,For_7-2,composite vehicle (cuv_suv_van.BEV.car.ALT),cuv_suv_van.BEV,BEV,5,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,74.60528664785491,68.18110104785491,-6.424185600000001,-18.800000000000004,-5.0,0.22058865990324944,0.0,0.30444422349513334,46800.26647575163,47879.24792193668,92.8794357487366,4887.577177131378,271.8381302664557,49.28378257767731
Ford,For_8-0,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,0,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,-8.531050935097173,35.47902850001276,44.01007943510994,225.38757495037456,239.1875749503746,0.0,300.89177654295327,0.0,29332.798148302583,32642.707714283042,0.0,3538.4209625805374,197.10438948841295,44.70184360787057
Ford,For_8-1,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,6,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,-7.1005293525278,35.47902850001276,42.57955785254057,218.06148523302076,231.8614852330208,0.0,296.45692219751015,0.0,29433.94689055796,32701.66020473702,0.0,3538.4209625805374,197.10438948841295,44.70184360787057
Ford,For_8-2,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,13,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,-5.457282610960791,35.47902850001276,40.93631111097356,209.64597217599535,223.4459721759954,0.0,288.3372523750068,0.0,29634.072872557856,32824.53006834229,0.0,3538.4209625805374,197.10438948841295,44.70184360787057
Ford,For_8-3,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,19,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,-2.2693779048710563,35.47902850001276,37.74840640488382,193.31984597715822,207.11984597715826,0.0,273.37393785439474,0.0,30176.099582036968,33224.18552092906,0.0,3538.4209625805374,197.10438948841295,44.70184360787057
Ford,For_8-4,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,26,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,-1.0065260129143794,35.47902850001276,36.48555451292715,186.85243830366656,200.6524383036666,0.0,269.3193233017229,0.0,30505.162050290655,33514.66960006429,0.0,3538.4209625805374,197.10438948841295,44.70184360787057
Ford,For_8-5,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,33,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,4.6332475220153855,38.9606291702028,34.32738164818741,175.79984865713809,189.59984865713812,0.0,261.18947281867946,0.0,33497.70369500247,35513.47046661975,0.0893769533039271,3453.0378958396236,192.290384450252,49.28378257767731
Ford,For_8-6,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,39,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,8.713036148394917,38.9606291702028,30.247593021807887,154.9061425649781,168.7061425649781,0.0,232.60025437218155,0.0,36777.75823329244,38521.5075345698,0.80831703810538,3482.4524787264277,193.96745988925466,49.28378257767731
Ford,For_8-7,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,46,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,9.282129891349943,38.9606291702028,29.678499278852858,151.9916588764588,165.79165887645883,0.0,225.64803843207716,0.0,37926.176185280674,39603.777326655625,1.3114066735371714,3482.4524787264277,193.96745988925466,49.28378257767731
Ford,For_8-8,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,52,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,9.627398465710707,38.9606291702028,29.33323070449209,150.22344469278562,164.02344469278563,0.0,225.8392331458693,0.0,39673.07854954304,41352.49884881086,1.2870094781799506,3482.4524787264277,193.96745988925466,49.28378257767731
Ford,For_8-9,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,59,0.01287695429775997,0.23139073776082952,163819.23331367006,30314.067543346213,0.9999999999999999,9.65338838880059,38.9606291702028,29.30724078140221,150.0903432348114,163.89034323481138,0.0,228.0092117893971,0.0,39984.05727379327,41684.12424104918,1.284400218893864,3482.4524787264277,193.96745988925466,49.28378257767731
General Motors,Gen_1-0,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,0,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,69.19452085470581,62.770335254705834,-6.424185600000002,-18.8,-5.000000000000002,0.218039085399634,0.0,0.2812142291821664,52503.3567951551,54382.61864425524,91.80593069458273,4402.117040837511,336.35751587836097,44.905478893417886
General Motors,Gen_1-1,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,4,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,74.57836392539086,68.15417832539086,-6.424185600000002,-18.8,-5.000000000000002,0.21987796197217674,0.0,0.2831480278229348,53727.596688659185,54822.0290944126,92.58019451460075,4567.590766516237,348.7690809633082,48.87880094168497
General Motors,Gen_1-2,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,8,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,75.10756253311679,68.68337693311679,-6.424185600000002,-18.8,-5.000000000000002,0.22026610572086458,0.0,0.2835417968708547,53910.699931572024,54917.994513639016,92.74362346141666,4593.842538186269,351.93788173339414,49.32450326737992
General Motors,Gen_2-0,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,0,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,-8.570839357405394,35.86876300268904,44.43960236009445,227.58727855669474,241.3872785566948,0.0,277.7071683091962,0.0,37084.252340618266,40175.55090207039,0.0,3295.383857051017,248.5139381550698,44.905478893417886
General Motors,Gen_2-1,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,3,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,-8.568679661809151,35.86876300268904,44.43744266449821,227.57621816872648,241.3762181687265,0.0,277.700633786684,0.0,37084.31573487541,40175.55212238993,0.0,3295.383857051017,248.5139381550698,44.905478893417886
General Motors,Gen_2-2,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,6,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,-8.144026347800843,35.86876300268904,44.012789350489896,225.40145316335781,239.2014531633578,0.0,276.3991870488024,0.0,37097.16457401177,40176.01810292933,0.0,3295.383857051017,248.5139381550698,44.905478893417886
General Motors,Gen_2-3,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,9,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,-8.081258734338137,35.86876300268904,43.9500217370272,225.0800031599639,238.88000315996393,0.0,276.2093871705972,0.0,37099.120608409256,40176.16825085823,0.0,3295.383857051017,248.5139381550698,44.905478893417886
General Motors,Gen_2-4,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,12,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,-7.84714912616944,35.86876300268904,43.7159121288585,223.88106424562898,237.68106424562896,0.0,275.52529722045375,0.0,37107.76199197491,40178.300732542884,0.0,3295.383857051017,248.5139381550698,44.905478893417886
General Motors,Gen_2-5,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,15,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,-6.232864867749052,35.86876300268904,42.10162787043811,215.6138759343151,229.41387593431512,0.0,270.31770611033784,0.0,37184.63143280689,40205.621572982374,0.0,3293.8591546085254,248.26797655601393,44.905478893417886
General Motors,Gen_2-6,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,18,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,-6.1556383071982586,35.86876300268904,42.02440130988732,215.218377734182,229.018377734182,0.0,270.0185126096699,0.0,37192.31548771934,40210.4588953286,0.0,3293.8591546085254,248.26797655601393,44.905478893417886
General Motors,Gen_2-7,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,22,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,-3.1143063691158144,35.86966814440118,38.98397451351701,199.6475259828591,213.44752598285905,0.0,258.9606366577027,0.0,37586.93238000097,40499.63545712292,0.0,3275.2131387987065,245.8308636487807,44.90663487263176
General Motors,Gen_2-8,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,25,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,-1.0162103847771102,36.85852269387132,37.87473307864844,193.9667991982569,207.76679919825685,0.0,254.62598358531883,0.0,38231.05083330832,40849.93284620531,0.0,3319.3906755700978,248.78606247538914,46.16952585359227
General Motors,Gen_2-9,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,29,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,5.2355684017465585,39.18891896660737,33.9533505648608,173.88433384986897,187.68433384986895,0.0,240.43665017351145,0.0,40450.532026973604,42334.995999927414,0.04256551614665115,3166.2658915708957,239.83771138469305,49.16658439169865
General Motors,Gen_2-10,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,32,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,8.82330988394694,39.247643961781,30.42433407783407,155.8112815359415,169.61128153594154,0.0,218.96896795629806,0.0,43354.77766310243,45003.4122098536,0.6894141394955722,3207.7414719230737,242.76827488435075,49.32450326737992
General Motors,Gen_2-11,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,35,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,8.87761389020185,39.247643961781,30.370030071579162,155.5331759647409,169.33317596474095,0.0,216.81551708020396,0.0,43511.144209001635,45139.289344301666,0.6970184444606549,3207.7414719230737,242.76827488435075,49.32450326737992
General Motors,Gen_2-12,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,38,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,9.053216379524983,39.247643961781,30.194427582256033,154.63386790322866,168.43386790322864,0.0,217.53928205324235,0.0,44413.921805361446,46048.9518488553,0.7276615487010768,3207.8450494284407,242.78562827686275,49.32450326737992
General Motors,Gen_2-13,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,41,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,9.054727925867299,39.247643961781,30.19291603591372,154.62612686370107,168.42612686370103,0.0,217.48370930632717,0.0,44458.5452505812,46093.046536772206,0.7380908467982341,3207.8450494284407,242.78562827686275,49.32450326737992
General Motors,Gen_2-14,composite vehicle (sedan_wagon.ICE.car.ALT),sedan_wagon.ICE,ICE,44,0.022953693034279573,1.0,264931.9191221715,44736.689786616174,0.9999999999999993,9.059464490662661,39.247643961781,30.188179471118353,154.6018696283922,168.4018696283921,0.0,217.08010171643286,0.0,44851.376513416224,46482.03759964449,0.8297539584924316,3207.8450494284407,242.78562827686275,49.32450326737992
General Motors,Gen_3-0,composite vehicle (cuv_suv_van.BEV.truck.ALT),cuv_suv_van.BEV,BEV,0,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,109.49240154559357,99.84796604559357,-9.644435499999997,-24.39999999999999,-7.1999999999999975,0.26792004336071823,0.0,0.36231136972926353,60515.087904849206,62856.148572293685,112.80843930977612,5663.452427090338,362.08295672478994,49.84075397126983
General Motors,Gen_3-1,composite vehicle (cuv_suv_van.BEV.truck.ALT),cuv_suv_van.BEV,BEV,3,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,118.62612218703293,108.9816866870329,-9.644435499999997,-24.39999999999999,-7.1999999999999975,0.27072944321155157,0.0,0.36528144185807343,62544.970484814854,63879.40097035794,113.99134451012704,5945.585035701065,380.10315905298853,54.949431253324974
General Motors,Gen_4-0,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,0,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,-5.804950317708482,57.05598059748203,62.86093091519052,278.31196030899224,295.5119603089922,0.0,357.34437346412375,0.0,42286.171774934686,46184.468034869315,0.0,4307.242947433506,275.4862197143384,49.84075397126983
General Motors,Gen_4-1,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,6,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,-5.679578432093841,57.05598059748203,62.73555902957585,277.75688588128264,294.9568858812825,0.0,356.7327370717173,0.0,42293.01147874821,46185.48820973903,0.0,4307.242947433506,275.4862197143384,49.84075397126983
General Motors,Gen_4-2,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,12,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,-4.155264473287886,57.05598059748203,61.211245070769934,271.00810249826196,288.20810249826184,0.0,351.68132201149314,0.0,42363.81903708568,46208.23313394431,0.0,4307.242947433506,275.4862197143384,49.84075397126983
General Motors,Gen_4-3,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,18,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,-0.49680539345621766,57.05598059748203,57.55278599093826,254.81055493741064,272.0105549374105,0.0,341.7675989851447,0.0,42547.835075871444,46297.92319931024,0.0,4307.242947433506,275.4862197143384,49.84075397126983
General Motors,Gen_4-4,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,25,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,1.087340127722735,57.05598059748203,55.9686404697593,247.79687189143655,264.99687189143646,0.0,336.0720986214473,0.0,42691.87142701299,46387.76864613754,0.0,4307.242947433506,275.4862197143384,49.84075397126983
General Motors,Gen_4-5,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,31,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,4.97931388753869,57.05598059748203,52.07666670994335,230.5654559579543,247.76545595795426,0.0,322.30764944644625,0.0,43151.90605546629,46716.84406122998,0.0,4230.040001003707,270.4720839882982,49.84075397126983
General Motors,Gen_4-6,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,38,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,7.739208416196428,57.05598059748203,49.316772181285586,218.34623417211876,235.54623417211877,0.0,317.45600600438786,0.0,43631.26114930075,47150.042345380156,0.0,4229.51912319801,270.45289423577185,49.84075397126983
General Motors,Gen_4-7,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,45,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,14.317292667233723,62.27524953544736,47.95795686821365,212.3301833759709,229.53018337597084,0.0,312.72183114342937,0.0,46532.003649966086,48984.035309587525,0.05784087810943156,4221.005662457311,269.8874219525011,54.949431253324974
General Motors,Gen_4-8,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,52,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,18.837117640941276,62.27524953544736,43.43813189450611,192.3190042481398,209.5190042481398,0.0,289.8649501237719,0.0,49517.921885047246,51752.47747177555,0.6222236871362737,4269.145955348,272.971426422173,54.949431253324974
General Motors,Gen_4-9,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,58,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,19.101622529134062,62.27524953544736,43.17362700631332,191.14792910062795,208.34792910062785,0.0,287.01467797144056,0.0,50101.22440423268,52308.66054304363,0.9458103093962857,4269.145955348,272.971426422173,54.949431253324974
General Motors,Gen_4-10,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,65,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,19.220083519218477,62.27524953544736,43.05516601622892,190.62345213392476,207.82345213392472,0.0,286.406481022915,0.0,50580.47438739075,52782.123722490505,1.014183512962773,4269.145955348,272.971426422173,54.949431253324974
General Motors,Gen_4-11,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,71,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,19.408063436138015,62.27524953544736,42.86718609930938,189.79118543957398,206.9911854395739,0.0,284.82518296619963,0.0,52265.79548959801,54452.3992683442,1.3456825112185296,4269.145955348,272.971426422173,54.949431253324974
General Motors,Gen_4-12,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,77,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,19.42157671823,62.27524953544736,42.853672817217394,189.73135641740592,206.93135641740588,0.0,284.1030701922043,0.0,52670.69643734471,54850.42953893512,1.4401325597929482,4269.145955348,272.971426422173,54.949431253324974
General Motors,Gen_4-13,composite vehicle (cuv_suv_van.ICE.truck.ALT),cuv_suv_van.ICE,ICE,83,0.06199899674732379,0.6949517371823982,800404.4774902752,43554.790011098965,1.0000000000000002,19.42486380853123,62.27524953544736,42.850385726916166,189.71680307668808,206.91680307668804,0.0,284.319933439362,0.0,52942.97000633493,55124.76649388363,1.4845762274856722,4269.145955348,272.971426422173,54.949431253324974
General Motors,Gen_5-0,composite vehicle (pickup.BEV.truck.ALT),pickup.BEV,BEV,0,0.04372359936743438,1.0,485017.9626170129,39147.56843084417,1.0,135.32157465135072,125.67713915135073,-9.644435499999995,-24.399999999999995,-7.1999999999999975,0.3139514015416856,0.0,0.4381595943115267,64907.710641004815,67778.03524827183,132.19006380702552,6467.31563460612,440.03200725505997,64.19204931286157
