,unibody,high_eff_alternator,start_stop,mhev,hev,hev_truck,deac_pd,deac_fc,cegr,atk2,gdi,turb12,turb11,gas_fuel,diesel_fuel,awd,fwd,trx10,trx11,trx12,trx21,trx22,ecvt,ice,fcv,phev,ac_leakage,ac_efficiency,powertrain_type,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,engine_cylinders,engine_displacement_L,hev_batt_kwh,hev_motor_kw,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,nominal_onroad_direct_co2e_grams_per_mile,nominal_onroad_direct_kwh_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_co2e_grams_per_mile,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,credits_co2e_Mg_per_vehicle,cost_curve_class,structure_mass_lbs,footprint_ft2,structure_material,curbweight_lbs,rated_hp,battery_kwh,motor_kw,vehicle_id,vehicle_base_year_id,vehicle_name,model_year,delta_glider_non_structure_mass_lbs,glider_non_structure_mass_lbs,battery_mass_lbs,powertrain_mass_lbs,etw_lbs,vehicle_eng_rated_hp,vehicle_mot_rated_kw,rlhp20,rlhp60,engine_cost,driveline_cost,emachine_cost,battery_cost,electrified_driveline_cost,tech_bundle,structure_cost,glider_non_structure_cost,new_vehicle_mfr_cost_dollars,powertrain_cost,new_vehicle_mfr_generalized_cost_dollars,frontier,bev,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,battery_sizing_onroad_direct_kwh_per_mile
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,ICE,426.92447661786673,473.6964653099059,372.3035099819132,261.28322805114607,557.6746455631933,311.51137416844415,7.988361166489425,5.648881900945097,0.0,0.0,359.93218372740614,0.0,359.93218372740614,0.0,5.0,0,13.8,359.93218372740614,0.0,357.45706879122423,0.0,352.45706879122423,0.0,0,338.6570687912242,42.1314624,66.1275338804496,-23.996071480449608,GDI_TRX10_SS0,877.7413333333335,53.33333333333333,steel,4008.2424630063842,427.3128398638565,0.0,0.0,4990,106.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati,2020,-66.69111111111123,2674.0875200503615,0.0,456.4136096226892,4308.242463006384,438.5835694050991,0.0,2.9191528187404594,19.78064029233772,12709.139577662883,2791.3044589244437,0.0,0.0,0.0,GDI_TRX10_SS0,4224.918,95560.9231924058,115286.28522899313,15500.444036587327,119244.26069777632,False,,,,,,,,,
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,ICE,433.8219692667291,482.4331527463722,378.31781663877746,263.89874843951355,567.4933638634184,314.1870017177471,8.042825663774579,5.794335422114907,0.0,0.0,364.3680070313916,0.0,364.3680070313916,0.0,5.0,0,13.8,364.3680070313916,0.0,362.8181876377173,0.0,357.8181876377173,0.0,0,344.0181876377173,44.21948544000001,67.17436739089122,-22.954881950891213,GDI_TRX10_SS0,910.0344000000001,56.0,steel,4113.935504044576,438.5806196792526,0.0,0.0,4990,106.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati,2020,0.0,2740.7786311614727,0.0,463.12247288310346,4413.935504044576,438.5835694050991,0.0,2.9191528187404594,19.78064029233772,12886.913452932027,2791.3044589244437,0.0,0.0,0.0,GDI_TRX10_SS0,4297.5774,96154.4431924058,116130.23850426226,15678.21791185647,119597.08611085094,False,,,,,,,,,
2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,ICE,441.0771311296165,491.6212751175222,384.6435105201668,266.6382696027689,577.831929070334,316.98906543693755,8.098936994050627,5.947292627410164,0.0,0.0,369.02598452092644,0.0,369.02598452092644,0.0,5.0,0,13.8,369.02598452092644,0.0,368.45154433486465,0.0,363.45154433486465,0.0,0,349.65154433486464,44.129664,68.274359153003,-24.144695153003006,GDI_TRX10_SS0,943.9421200000002,58.800000000000004,steel,4224.969910851241,450.41783465141464,0.0,0.0,4990,106.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati,2020,70.02566666666677,2810.8042978281396,0.0,470.2234930231019,4524.969910851241,438.5835694050991,0.0,2.9191528187404594,19.78064029233772,13073.037994878523,2791.3044589244437,0.0,0.0,0.0,GDI_TRX10_SS0,4373.869770000001,96777.6391924058,117015.85141620877,15864.342453802967,119967.01822151827,False,,,,,,,,,
3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,ICE,405.59220380113754,446.6479392614197,353.69896500099327,253.12947215306065,527.3662231631539,303.1967737726735,7.81288902011965,5.198283296370031,0.0,0.0,346.18607593752745,0.0,346.18607593752745,0.0,5.0,0,13.8,346.18607593752745,0.0,340.83880049119523,0.0,335.83880049119523,0.0,0,322.0388004911952,42.1314624,62.882584339112746,-20.75112193911275,GDI_TRX10_SS0,570.5318666666668,53.33333333333333,aluminum,3680.1543999032133,392.33585350038834,0.0,0.0,4990,106.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati,2020,-66.69111111111123,2674.0875200503615,0.0,435.5350131861853,3980.1543999032133,438.5835694050991,0.0,2.9191528187404594,19.78064029233772,12153.464701843712,2769.130976964073,0.0,0.0,0.0,GDI_TRX10_SS0,5159.712520000001,95560.9231924058,115643.23139121359,14922.595678807786,119470.41694438504,False,,,,,,,,,
4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,ICE,411.65704389613614,454.34441832693574,358.98898276493117,255.4570219845036,535.9745308034004,305.56278360866463,7.863871995760733,5.326564590104388,0.0,0.0,350.0960251586404,0.0,350.0960251586404,0.0,5.0,0,13.8,350.0960251586404,0.0,345.5696175261638,0.0,340.5696175261638,0.0,0,326.7696175261638,44.21948544000001,63.80634259662885,-19.586857156628845,GDI_TRX10_SS0,591.52236,56.0,aluminum,3773.6607343127453,402.3044264274431,0.0,0.0,4990,106.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati,2020,0.0,2740.7786311614727,0.0,441.35974315127254,4073.6607343127453,438.5835694050991,0.0,2.9191528187404594,19.78064029233772,12312.433687908046,2769.130976964073,0.0,0.0,0.0,GDI_TRX10_SS0,5266.7640360000005,96154.4431924058,116502.77189327792,15081.56466487212,119833.82605685841,False,,,,,,,,,
5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,ICE,418.05033256273066,462.45130012504745,364.5648636381938,257.9027477376375,545.0561311296951,308.05661343142316,7.916667574663982,5.461620285198423,0.0,0.0,354.21699518927744,0.0,354.21699518927744,0.0,5.0,0,13.8,354.21699518927744,0.0,350.55117343505987,0.0,345.55117343505987,0.0,0,331.75117343505985,44.129664,64.77906112962353,-20.64939712962353,GDI_TRX10_SS0,613.5623780000001,58.800000000000004,aluminum,3872.0165735694577,412.78999794111223,0.0,0.0,4990,106.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati,2020,70.02566666666677,2810.8042978281396,0.0,447.64989774131783,4172.016573569457,438.5835694050991,0.0,2.9191528187404594,19.78064029233772,12479.128699424266,2791.3044589244437,0.0,0.0,0.0,GDI_TRX10_SS0,5379.168127800001,96777.6391924058,117427.24047855451,15270.43315834871,120237.5043828692,False,,,,,,,,,
6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,ICE,402.8034477184073,435.0264034624115,345.97673230061565,260.9571956820211,555.8949395824785,311.53616676052735,7.988361166489425,5.648881900945097,0.0,0.0,351.13093302227094,0.0,351.13093302227094,0.0,7.5,0,13.8,351.13093302227094,0.0,339.56556288940175,0.0,332.06556288940175,0.0,0,318.26556288940174,42.1314624,62.14580687203615,-20.01434447203615,GDI_TRX10_SS1,877.7413333333335,53.33333333333333,steel,4008.2424630063842,427.3128398638565,0.0,0.0,4990,106.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati,2020,-66.69111111111123,2674.0875200503615,0.0,456.4136096226892,4308.242463006384,438.5835694050991,0.0,2.9191528187404594,19.78064029233772,12709.139577662883,3343.53354254507,0.0,0.0,0.0,GDI_TRX10_SS1,4224.918,95560.9231924058,115838.51431261376,16052.673120207954,119712.74863411378,False,,,,,,,,,
7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,ICE,409.2245226032206,442.997183080317,351.46814207842607,263.56680190024025,565.6737476833972,314.20819699253127,8.042825663774579,5.794335422114907,0.0,0.0,355.3893837780786,0.0,355.3893837780786,0.0,7.5,0,13.8,355.3893837780786,0.0,344.57249349452786,0.0,337.07249349452786,0.0,0,323.27249349452785,44.21948544000001,63.123480169715485,-18.90399472971548,GDI_TRX10_SS1,910.0344000000001,56.0,steel,4113.935504044576,438.5806196792526,0.0,0.0,4990,106.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati,2020,0.0,2740.7786311614727,0.0,463.12247288310346,4413.935504044576,438.5835694050991,0.0,2.9191528187404594,19.78064029233772,12886.913452932027,3346.1176562388678,0.0,0.0,0.0,GDI_TRX10_SS1,4297.5774,96154.4431924058,116685.0517015767,16233.031109170895,120066.47051657137,False,,,,,,,,,
8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,ICE,415.9787462080599,451.38010572593686,357.24456863413013,266.30012032373196,575.974885874796,317.0064797778312,8.098936994050627,5.947292627410164,0.0,0.0,359.86119104474494,0.0,359.86119104474494,0.0,7.5,0,13.8,359.86119104474494,0.0,349.8335580072003,0.0,342.3335580072003,0.0,0,328.53355800720027,44.129664,64.15077667071796,-20.02111267071796,GDI_TRX10_SS1,943.9421200000002,58.800000000000004,steel,4224.969910851241,450.41783465141464,0.0,0.0,4990,106.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati,2020,70.02566666666677,2810.8042978281396,0.0,470.2234930231019,4524.969910851241,438.5835694050991,0.0,2.9191528187404594,19.78064029233772,13073.037994878523,3348.832362224176,0.0,0.0,0.0,GDI_TRX10_SS1,4373.869770000001,96777.6391924058,117573.3793195085,16421.8703571027,120437.34598179052,False,,,,,,,,,
9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,ICE,382.9469993684014,410.35149029437736,328.9960062205221,252.8218974033364,525.7432301043907,303.23272573148984,7.81288902011965,5.198283296370031,0.0,0.0,337.9367173264958,0.0,337.9367173264958,0.0,7.5,0,13.8,337.9367173264958,0.0,324.04544088362655,0.0,316.54544088362655,0.0,0,302.74544088362654,42.1314624,59.11528576870045,-16.983823368700456,GDI_TRX10_SS1,570.5318666666668,53.33333333333333,aluminum,3680.1543999032133,392.33585350038834,0.0,0.0,4990,106.0,Large:sedan:ICE:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2014.0:5.0:TDS_TRX22_SS1:steel:Maserati:Maserati,2020,-66.69111111111123,2674.0875200503615,0.0,435.5350131861853,3980.1543999032133,438.5835694050991,0.0,2.9191528187404594,19.78064029233772,12153.464701843712,3313.3385593741305,0.0,0.0,0.0,GDI_TRX10_SS1,5159.712520000001,95560.9231924058,116187.43897362365,15466.803261217843,119936.13446014641,False,,,,,,,,,
