compliance_id,veh_name,techOptionNo,market_class,fueling_class,base_year_market_share,market_class_share_frac,project_sales,base_year_msrp_dollars,market_share_frac,credits_co2e_Mg_per_vehicle,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,cert_co2e_grams_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,new_vehicle_mfr_cost_dollars,new_vehicle_mfr_generalized_cost_dollars,battery_kwh,curbweight_lbs,rated_hp,footprint_ft2
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,-4.442364710596329,35.31671871245894,39.75908342305531,203.61706931669582,217.41706931669583,0.0,261.4813140402921,0.0,30222.00023209612,33154.23087744712,0.0,3201.5747850462076,199.64235502500858,44.43223183192762
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,-3.8661505702497148,35.31671871245894,39.182869282708666,200.66612013842118,214.4661201384213,0.0,259.1644819152825,0.0,30284.176952544378,33194.363664969125,0.0,3197.6824936552894,199.1443360701202,44.43223183192762
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,-0.7840652589801123,35.61223035069381,36.396295609673885,186.39531920719608,200.19531920719618,0.0,247.48837766379637,0.0,30839.876482254684,33563.4879284325,0.0,3210.515482235115,199.77065391547126,44.809637167116335
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,6.073665698239236,38.6197688655274,32.546103167288095,166.67743755780947,180.47743755780965,0.0,234.24183649299738,0.0,33251.453035013925,35075.62840515321,0.002361181821896289,3106.1568605639427,193.46037347100162,48.676634189266274
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,8.641273470355154,38.69050572927809,30.049232258922924,153.89028320080956,167.69028320081003,0.0,220.0203294639129,0.0,34624.52353791554,36287.73444860306,0.31947316836046197,3086.399036255167,192.57289252827889,48.804892452015466
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,11.193721541285074,38.70984813028023,27.51612658899511,140.91756078434898,154.71756078434876,0.0,201.19971209932314,0.0,37037.949859853135,38507.66851123212,0.8650664220047674,3115.972094096633,194.56698469988115,48.876995906737044
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,11.257350854391637,38.70984813028023,27.45249727588855,140.59169778294284,154.39169778294274,0.0,200.71190085864126,0.0,37276.6547132614,38741.73199328071,0.888013649310232,3116.0017235794235,194.57179298789245,48.876995906737044
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,11.509308474750641,38.71049707441458,27.201188599663876,139.3046777678625,153.1046777678624,0.0,201.77606699396847,0.0,38635.3117534123,40109.779402629494,0.9567514542474964,3116.1564405197364,194.59377589218926,48.88066946055416
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,11.519203911671557,38.71049707441458,27.191293162742973,139.25400054665985,153.0540005466598,0.0,201.57795008312561,0.0,38857.45681662283,40330.03944540758,0.9999588412083424,3116.1564405197364,194.59377589218926,48.88066946055416
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,11.519600468860016,38.71064237492188,27.19104190606182,139.25271379292548,153.05271379292557,0.0,201.55458602912796,0.0,38892.72036731533,40364.76157303786,1.0074605652884874,3116.210231140077,194.59624052542367,48.88226506753964
consolidated_OEM,composite vehicle (sedan_wagon.ICE.car.ALT),1,sedan_wagon.ICE,ICE,0.31003820496658996,0.9999972558705682,3492102.898291367,65770.67019233223,1.0000000000000009,11.519608693445603,38.713864754479,27.19425606103335,139.26917435386622,153.06917435386632,0.0,201.5694040600372,0.0,38906.46758566608,40371.57251482549,1.0077435455290953,3117.403164314066,194.65089954828684,48.91765139499914
consolidated_OEM,composite vehicle (cuv_suv_van.BEV.truck.ALT),2,cuv_suv_van.BEV,BEV,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,105.32304228473585,95.67860678473583,-9.644435500000004,-24.4,-7.200000000000004,0.25899080251313944,0.0,0.3501437332927581,56742.996889249225,58999.45027069903,109.04875895290068,5391.533325763107,326.92214010689213,47.5682753716855
consolidated_OEM,composite vehicle (cuv_suv_van.BEV.truck.ALT),2,cuv_suv_van.BEV,BEV,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,114.10046569492859,104.45603019492856,-9.644435500000004,-24.4,-7.200000000000004,0.2617173120799455,0.0,0.35303865695338693,58682.38137876936,59978.40819746327,110.19676298102961,5671.909258752729,343.8483967634915,52.44402359728325
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,-4.849317973854634,54.673489591277644,59.52280756513231,263.53267467350986,280.7326746735096,0.0,343.0343675184751,0.0,38811.556043127144,42551.04270930655,0.0,4084.321225987612,247.7871865610514,47.5682753716855
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,-4.834698490595639,54.673489591277644,59.50818808187331,263.4679480303425,280.6679480303424,0.0,342.9969126174376,0.0,38811.91334145998,42551.04363597253,0.0,4084.321225987612,247.7871865610514,47.5682753716855
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,-4.801699899432431,54.673489591277644,59.4751894907101,263.3218492936492,280.52184929364904,0.0,342.8519723396173,0.0,38813.47050767037,42551.221740779154,0.0,4084.321225987612,247.7871865610514,47.5682753716855
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.truck.ALT),3,cuv_suv_van.ICE,ICE,0.3992572883656686,0.7831951108410466,5395387.677622909,47692.693115366295,1.0,-4.714429010685271,54.673489591277644,59.38791860196294,262.935464113355,280.13546411335494,0.0,342.51461719651127,0.0,38817.424096107905,42551.9655005603,0.0,4084.321225987612,247.7871865610514,47.5682753716855
