,ac_leakage,ac_efficiency,powertrain_type,nominal_onroad_direct_kwh_per_mile,onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,nominal_onroad_direct_co2e_grams_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_co2e_grams_per_mile,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,credits_co2e_Mg_per_vehicle,cost_curve_class,structure_mass_lbs,footprint_ft2,structure_material,curbweight_lbs,rated_hp,battery_kwh,motor_kw,engine_cost,driveline_cost,emachine_cost,battery_cost,electrified_driveline_cost,structure_cost,glider_non_structure_cost,new_vehicle_mfr_cost_dollars,powertrain_cost,new_vehicle_mfr_generalized_cost_dollars,compliance_id,model_year,name,manufacturer_id,market_class_id,vehicle_id,base_year_market_share,initial_registered_count,base_year_cert_fuel_id,base_year_msrp_dollars,base_year_product,base_year_reg_class_id,base_year_vehicle_id,body_style,context_size_class,fueling_class,fueling_class_reg_class_id,reg_class_id,projected_sales,model_year_prevalence,target_co2e_grams_per_mile,tech_row,cost_curve_point,bev,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,battery_sizing_onroad_direct_kwh_per_mile,unibody,high_eff_alternator,start_stop,mhev,hev,hev_truck,deac_pd,deac_fc,cegr,atk2,gdi,turb12,turb11,gas_fuel,diesel_fuel,awd,fwd,trx10,trx11,trx12,trx21,trx22,ecvt,ice,fcv,phev,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,engine_cylinders,engine_displacement_L,hev_batt_kwh,hev_motor_kw,y_norm,x_norm
0,1.0,1.0,BEV,0.26947847375106004,0.26947847375106004,0.0,0.0,0.26947847375106004,5.0,0.0,13.8,0.0,0.0,0.20614637285731954,-5.0,0.20614637285731954,0.0,-18.8,59.844705984,-6.4241856,66.268891584,BEV,755.0276800000001,43.2,steel,3759.1365650402263,218.60699550955093,86.79847278202928,163.01546249090313,0.0,715.0343000670215,1164.2145602126443,15163.553078536444,7665.529281102245,3948.81228,10206.52727701146,38863.670776929815,9544.77814138191,40234.191809390984,consolidated_OEM,2020,Compact:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2015.0:5.0:BEV:steel:VW,VW,sedan_wagon.BEV,1334,0.000343788350714398,0,{'electricity':1.0},35395.0,True,car,0.0,sedan,Compact,BEV,BEV.car,car,3763.258796374403,0.00030641670579534096,175.132,0,0,1.0,0.20691400638930119,0.18435771506723667,0.20739012490673756,0.1842890855399446,0.2193285408301277,0.2998328604610832,0.2966284211865713,0.3593046316680801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.0,1.0,ICE,0.0,0.0,221.90084697424533,221.90084697424533,0.0,5.0,0.0,13.8,221.90084697424533,175.16137640939047,0.0,170.16137640939047,0.0,0.0,156.36137640939046,32.413824,30.531747803203217,1.8820761967967812,TDS_TRX10_SS0,723.5419400000001,40.6,steel,2542.2757503149523,97.56454623550437,0.0,0.0,4161.688207790802,2746.957495003702,0.0,0.0,0.0,3877.969365,9334.304746654318,20120.919814448822,6908.645702794504,22232.23695916835,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1335,0.00010031288331363919,0,{'gasoline':1.0},24917.44837,True,car,1.0,sedan,Compact,ICE,ICE.car,car,1098.069029201465,8.940833274287687e-05,166.0,60,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,218.67060148212707,188.37375257363018,190.54535589517985,150.60874226153254,381.35334978112394,218.36145413106817,1.9405490417169762,0.8556466337664453,0.0,0.0,0.0,-0.18943114568561836
2,1.0,1.0,ICE,0.0,0.0,216.07823441981742,216.07823441981742,0.0,5.0,0.0,13.8,216.07823441981742,166.6152322308198,0.0,161.6152322308198,0.0,0.0,147.8152322308198,32.413824,28.862993506318798,3.5508304936812003,TDS_TRX21_SS0,723.5419400000001,40.6,steel,2542.2757503149523,97.56454623550437,0.0,0.0,4161.688207790802,3024.0153803092117,0.0,0.0,0.0,3877.969365,9334.304746654318,20397.97769975433,7185.703588100014,22453.8945074276,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1335,0.00010031288331363919,0,{'gasoline':1.0},24917.44837,True,car,1.0,sedan,Compact,ICE,ICE.car,car,1098.069029201465,8.940833274287687e-05,166.0,72,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,208.43919709740226,175.8261265088478,181.53819538068376,145.17764386124503,385.8690852245699,213.73763947166537,1.9405490417169762,0.8556466337664453,0.0,0.0,0.040882805740498185,-0.3023691275817834
3,1.0,1.0,ICE,0.0,0.0,183.93712860309324,183.93712860309324,0.0,5.0,0.0,13.8,183.93712860309324,147.03640399015228,0.0,142.03640399015228,0.0,0.0,128.23640399015227,32.413824,25.039953188733094,7.3738708112669045,MIL_TRX22_SS0,470.30226100000004,40.6,aluminum,2283.078810418665,87.61738302023171,0.0,0.0,4356.402720708473,3371.1159894279126,0.0,0.0,0.0,4648.5415311,9334.304746654318,21710.3649878907,7727.518710136385,23460.469227985217,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1335,0.00010031288331363919,0,{'gasoline':1.0},24917.44837,True,car,1.0,sedan,Compact,ICE,ICE.car,car,1098.069029201465,8.940833274287687e-05,166.0,137,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,180.92901829552954,148.91548041611273,157.45885411436086,133.76104309008207,285.18434763675975,185.36356829794317,1.8551737702975843,0.8238508496537529,0.0,0.0,0.22653675295334916,-0.5611049156974549
4,1.0,1.0,HEV,0.0,0.0,162.85272339291032,162.85272339291032,0.0,7.5,0.0,13.8,162.85272339291032,116.32471907476213,0.0,108.82471907476213,0.0,0.0,95.02471907476213,32.413824,18.554906745414353,13.858917254585645,PS_DHE_TRXCV,470.30226100000004,40.6,aluminum,2332.445849903031,89.51193470514855,0.6047829603535481,85.55487698567227,4252.569562315346,2623.567076348718,890.8298833914075,1286.4701983515904,1447.3472442400184,4648.5415311,9334.304746654318,24483.6302424014,9214.31376629549,26033.12296247031,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1335,0.00010031288331363919,0,{'gasoline':1.0},24917.44837,True,car,1.0,sedan,Compact,ICE,ICE.car,car,1098.069029201465,8.940833274287687e-05,166.0,211,3,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133.11574335035687,99.73386328507122,115.19241575003865,122.95494912284892,206.0069919898266,179.92434002354616,2.3830538418947036,1.273521224465841,0.6047829603535481,85.55487698567227,0.701040345050763,-1.0
5,1.0,1.0,ICE,0.0,0.0,271.04544371163627,271.04544371163627,0.0,5.0,0.0,13.8,271.04544371163627,220.99706107971758,0.0,215.99706107971758,0.0,0.0,202.19706107971757,34.82338176,39.48180693466997,-4.658425174669972,TDS_TRX10_SS0,764.7156000000001,44.0,steel,3273.274230290202,168.088521045532,0.0,0.0,6721.279945390255,2769.130976964073,0.0,0.0,0.0,3970.6101000000003,17890.43685002216,31351.457872376486,9490.410922354327,33930.370481812846,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,car,93.53921359864331,7.616265381800623e-06,178.34,60,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,272.6620618865176,252.2885397619912,237.49290000811246,182.55921694342112,461.9175187207989,261.4476371525522,3.296890768896175,1.4420532653180709,0.0,0.0,0.0,-0.2647846684608277
6,1.0,1.0,ICE,0.0,0.0,242.8732242314874,242.8732242314874,0.0,5.0,0.0,13.8,242.8732242314874,192.32579737921236,0.0,187.32579737921236,0.0,0.0,173.52579737921235,34.82338176,33.883341299454514,0.9400404605454824,ATK_DEAC_C_TRX22_SS0,764.7156000000001,44.0,steel,3273.274230290202,168.088521045532,0.0,0.0,7133.334723862067,3393.2894713882833,0.0,0.0,0.0,3970.6101000000003,17890.43685002216,32387.671145272514,10526.624195250351,34698.533899089605,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,car,93.53921359864331,7.616265381800623e-06,178.34,116,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,243.44369025915077,207.07611251513808,208.98450986100835,164.44397895328612,405.49508103276656,239.4868759936871,4.175246088611512,2.077896815079273,0.0,0.0,0.10707863145507586,-0.5552899984373504
7,1.0,1.0,ICE,0.0,0.0,233.08693364423937,233.08693364423937,0.0,7.5,0.0,13.8,233.08693364423937,179.91375885209163,0.0,172.41375885209163,0.0,0.0,158.61375885209162,34.82338176,30.971557008494816,3.8518247515051804,ATK_DEAC_C_TRX22_SS1,497.0651400000001,44.0,aluminum,2997.1373743053214,153.90839666146942,0.0,0.0,6780.916380655987,3898.624330037303,0.0,0.0,0.0,4785.032214000001,17890.43685002216,33355.00977471545,10679.54071069329,35572.75903490779,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,car,93.53921359864331,7.616265381800623e-06,178.34,119,2,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,225.60217380762126,183.77712596409188,191.8540784801048,161.8842801498947,380.40005991169585,235.37811852209813,3.9541606189778395,1.9177467366805205,0.0,0.0,0.22894180408428222,-0.7063829784397451
8,1.0,1.0,HEV,0.0,0.0,201.46448358678379,201.46448358678379,0.0,7.5,0.0,13.8,201.46448358678379,153.70360822126457,0.0,146.20360822126457,0.0,0.0,132.40360822126456,34.82338176,25.853658155717003,8.969723604282994,PS_DHE_TRXCV,497.0651400000001,44.0,aluminum,3047.592370599773,156.49935150051456,1.0686139551183726,151.17024448237072,7033.769255201912,2641.051859632951,1584.1750742536094,1439.957076388003,1688.1617823108263,4785.032214000001,17890.43685002216,37062.58411180947,12947.1579713993,38979.45565172842,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,car,93.53921359864331,7.616265381800623e-06,178.34,211,3,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174.02665379408208,138.5539311790694,152.0786368337114,158.6921261903129,249.38746564606828,218.06458268329013,4.371138698104943,2.250603573006921,1.0686139551183726,151.17024448237072,0.7038204605100198,-0.9719516166860113
9,1.0,1.0,HEV,0.0,0.0,190.47024720279933,190.47024720279933,0.0,7.5,0.0,13.8,190.47024720279933,152.32297781153383,0.0,144.82297781153383,0.0,0.0,131.02297781153382,34.82338176,25.584070739391343,9.239311020608653,PS_MIL_TRXCV,497.0651400000001,44.0,aluminum,3047.592370599773,156.49935150051456,1.0539357172645252,149.09379491270025,7630.474737419695,2641.051859632951,1562.2336239786973,1436.0190993041201,1680.5410181053576,4785.032214000001,17890.43685002216,37625.78940246298,13514.3012391367,39438.054222366576,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,car,93.53921359864331,7.616265381800623e-06,178.34,215,4,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,169.86044678118333,138.2124806207426,148.6308122618721,158.05342159342408,216.10411626532482,205.4368706628787,3.66517195248144,1.6936839379196686,1.0539357172645252,149.09379491270025,0.7677471019338917,-0.9859405533769104
10,1.0,1.0,HEV,0.0,0.0,197.13263022063276,197.13263022063276,0.0,7.5,0.0,13.8,197.13263022063276,150.9353884628415,0.0,143.4353884628415,0.0,0.0,129.6353884628415,34.82338176,25.31312449280828,9.510257267191715,PS_DHE2_TRXCV,497.0651400000001,44.0,aluminum,3047.592370599773,156.49935150051456,1.0472604675078467,148.14951605547884,9100.02029974424,2641.051859632951,1552.2556077080385,1434.2136527948296,1677.0754263470967,4785.032214000001,17890.43685002216,39080.08591024932,14970.403193432327,40955.74122046444,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_DHE_TRXCV:steel:Toyota,Toyota,sedan_wagon.ICE,1336,8.545171541532227e-06,0,{'gasoline':1.0},34550.0,True,car,2.0,sedan,Compact,ICE,ICE.car,car,93.53921359864331,7.616265381800623e-06,178.34,213,5,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,171.3076343833277,136.80154461540081,149.40544039354182,155.2364150594931,245.03546773567896,212.87773604024912,4.271634057685114,2.163977451359436,1.0472604675078467,148.14951605547884,0.9793060529050378,-1.0
11,1.0,1.0,ICE,0.0,0.0,333.85955090009116,333.85955090009116,0.0,5.0,0.0,13.8,333.85955090009116,324.10001095239227,0.0,319.10001095239227,0.0,0.0,305.30001095239226,40.60403465681089,59.614101338607924,-19.010066681797035,ATK_TRX10_SS0,854.1183536083003,51.38261700000001,steel,4163.0435141283,385.3991058049455,0.0,0.0,11753.093075171655,2791.3044589244437,0.0,0.0,0.0,4171.766295618676,29682.11955935414,48398.283389068914,14544.397534096099,51574.852579115926,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_MIL_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1337,0.00019449553486922266,0,{'gasoline':1.0},51579.13853,True,car,3.0,sedan,Compact,ICE,ICE.car,car,2129.033839951729,0.0001733528229292446,207.94429417000003,80,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,386.3720215895016,427.6685144850753,336.1757044957464,238.70124275897433,520.1592153209085,292.9516877273531,7.083178244497231,4.7111097410488085,0.0,0.0,0.0,-0.31616471328134366
12,1.0,1.0,ICE,0.0,0.0,309.4791812461617,309.4791812461617,0.0,5.0,0.0,13.8,309.4791812461617,283.8020817305288,0.0,278.8020817305288,0.0,0.0,265.0020817305288,40.60403465681089,51.745366487029976,-11.141331830219087,ATK_DEAC_C_TRX10_SS0,854.1183536083003,51.38261700000001,steel,4163.0435141283,385.3991058049455,0.0,0.0,11998.549819911697,2791.3044589244437,0.0,0.0,0.0,4171.766295618676,29682.11955935414,48643.740133808955,14789.854278836141,51588.33773318009,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_MIL_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1337,0.00019449553486922266,0,{'gasoline':1.0},51579.13853,True,car,3.0,sedan,Compact,ICE,ICE.car,car,2129.033839951729,0.0001733528229292446,207.94429417000003,100,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,358.7418369947702,361.9835068114567,299.56387545071186,210.028881874443,506.39443407546725,277.86833226974375,7.083178244497231,4.7111097410488085,0.0,0.0,0.0010902934110036597,-0.5740849319450448
13,1.0,1.0,ICE,0.0,0.0,293.847744549645,293.847744549645,0.0,5.0,0.0,13.8,293.847744549645,255.25371850088894,0.0,250.25371850088894,0.0,0.0,236.45371850088893,40.60403465681089,46.170898889357574,-5.566864232546685,ATK_DEAC_C_TRX22_SS0,854.1183536083003,51.38261700000001,steel,4163.0435141283,385.3991058049455,0.0,0.0,11998.549819911697,3415.462953348654,0.0,0.0,0.0,4171.766295618676,29682.11955935414,49267.89862823317,15414.01277326035,52063.76799720785,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_MIL_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1337,0.00019449553486922266,0,{'gasoline':1.0},51579.13853,True,car,3.0,sedan,Compact,ICE,ICE.car,car,2129.033839951729,0.0001733528229292446,207.94429417000003,116,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,321.86945353475534,307.60336330679894,271.67463852189616,199.72182661603065,492.88933643222833,273.2662397249631,7.083178244497231,4.7111097410488085,0.0,0.0,0.03952948971494598,-0.7568040003651813
14,1.0,1.0,ICE,0.0,0.0,279.4007755072764,279.4007755072764,0.0,7.5,0.0,13.8,279.4007755072764,235.43773166194592,0.0,227.93773166194592,0.0,0.0,214.1377316619459,40.60403465681089,41.81339003523821,-1.2093553784273183,ATK_DEAC_C_TRX22_SS1,555.1769298453952,51.38261700000001,aluminum,3846.6181410294607,356.10562005769793,0.0,0.0,11506.929636491748,3963.7404464050496,0.0,0.0,0.0,5081.402342211515,29682.11955935414,50234.19198446246,15470.670082896799,52892.60296224891,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_MIL_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1337,0.00019449553486922266,0,{'gasoline':1.0},51579.13853,True,car,3.0,sedan,Compact,ICE,ICE.car,car,2129.033839951729,0.0001733528229292446,207.94429417000003,119,3,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,294.15305533385924,268.71557132696523,244.7066917965136,196.38311634749257,464.6838549435446,267.64781656271373,6.855949513531695,4.378255922699491,0.0,0.0,0.10654194629453849,-0.8996337763943104
15,1.0,1.0,HEV,0.0,0.0,263.3917692905618,263.3917692905618,0.0,7.5,0.0,13.8,263.3917692905618,219.75632833465795,0.0,212.25632833465795,0.0,0.0,198.45632833465794,40.60403465681089,38.75137649593865,1.8526581608722381,P0_ATK_DEAC_C_TRX22_SS1,555.1769298453952,51.38261700000001,aluminum,3900.563191076951,361.09965242376586,0.384,15.0,11590.993932962108,3965.0593614553786,145.28982903826306,1175.8193481893388,1217.459151571598,5081.402342211515,29682.11955935414,52858.14352478235,16918.80227502735,55364.23381629762,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2019.0:5.0:PS_MIL_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1337,0.00019449553486922266,0,{'gasoline':1.0},51579.13853,True,car,3.0,sedan,Compact,ICE,ICE.car,car,2129.033839951729,0.0001733528229292446,207.94429417000003,199,4,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,266.5274902973597,247.75281792929033,218.41041204847255,190.63556454669472,406.89431389491745,258.52367216646536,6.894810430576815,4.434921392149058,0.384,15.0,0.30637672918103925,-1.0
16,1.0,1.0,ICE,0.0,0.0,400.4495272020296,400.4495272020296,0.0,5.0,0.0,13.8,400.4495272020296,371.1267723934597,0.0,366.1267723934597,0.0,0.0,352.3267723934597,41.764743965326396,68.7967348846365,-27.03199091931011,TDS_TRX10_SS0,872.0697183022991,52.86498801,steel,4574.632172341854,449.49572464965144,0.0,0.0,12772.997929187806,2813.4779408848144,0.0,0.0,0.0,4212.156866180173,79649.32690256483,99447.95963881763,15586.47587007262,103258.11162293602,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:4.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1338,5.1642558446651286e-05,0,{'gasoline':1.0},99000.0,True,car,4.0,sedan,Compact,ICE,ICE.car,car,565.3022039222355,4.602873426392549e-05,213.88860192009997,60,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,443.1691277080601,465.5444484173369,385.781599379134,288.18019378641014,608.1307312055673,366.3191067303861,6.4335753764240335,3.8215360538050196,0.0,0.0,0.0,-0.37135377520489193
17,1.0,1.0,ICE,0.0,0.0,367.05298979804263,367.05298979804263,0.0,5.0,0.0,13.8,367.05298979804263,333.10239506873097,0.0,328.10239506873097,0.0,0.0,314.30239506873096,41.764743965326396,61.37194287070068,-19.607198905374283,ATK_DEAC_C_TRX10_SS0,872.0697183022991,52.86498801,steel,4574.632172341854,449.49572464965144,0.0,0.0,13096.600894926694,2813.4779408848144,0.0,0.0,0.0,4212.156866180173,79649.32690256483,99771.56260455651,15910.07883581151,103263.95698226303,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:4.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1338,5.1642558446651286e-05,0,{'gasoline':1.0},99000.0,True,car,4.0,sedan,Compact,ICE,ICE.car,car,565.3022039222355,4.602873426392549e-05,213.88860192009997,100,1,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,418.4166045008886,415.64866671859255,348.8629813592542,253.93813255649317,566.8875853659443,336.7372876768082,7.603142420213146,5.4601532015314405,0.0,0.0,0.0004219187335835588,-0.5860204257274677
18,1.0,1.0,ICE,0.0,0.0,347.8364001054377,347.8364001054377,0.0,5.0,0.0,13.8,347.8364001054377,299.18666604110524,0.0,294.18666604110524,0.0,0.0,280.38666604110523,41.764743965326396,54.74942195785037,-12.984677992523977,ATK_DEAC_C_TRX22_SS0,872.0697183022991,52.86498801,steel,4574.632172341854,449.49572464965144,0.0,0.0,13096.600894926694,3437.636435309025,0.0,0.0,0.0,4212.156866180173,79649.32690256483,100395.72109898072,16534.23733023572,103705.27563702792,consolidated_OEM,2020,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:4.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Mercedes Benz,Mercedes Benz,sedan_wagon.ICE,1338,5.1642558446651286e-05,0,{'gasoline':1.0},99000.0,True,car,4.0,sedan,Compact,ICE,ICE.car,car,565.3022039222355,4.602873426392549e-05,213.88860192009997,116,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,373.0144223571146,353.1091561820427,314.96151807958836,241.04898138387338,552.7636779101191,329.92095005155767,7.603142420213146,5.4601532015314405,0.0,0.0,0.032276351884481094,-0.7774916992269778
